#2022-04-12
#15:29:40
#Balayage par: iq-qfl
#Description Keyword: 
#
#Instrument: Triax320@Triax320.lvclass; Function:Position (nm); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; ; Grating#: 3; Line Density(Grv/mm): 600; Blaze: 500nm; Input Slit(mm): 0.400; Output Slit(mm): 1.000;
#Instrument: Tools@Tools.lvclass; Function:Indice de Point (Points); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; 
#Instrument: SympCCD@SymphonyCCD.lvclass; Function:AcqImage (Counts); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0;  Lambda Factor: 0.00000; Lambda Source: Lambda@Triax320; Lambda Offset: 0.00000;Multiplier Source: GrooveRatio@Triax320; Multiplier Value: 0.00000; Y Bins: 1; X Start: 1; X End: 1024; Y Start: 100; Y End: 160; Integration Time(ms): 10000; ADC1:  20 kHz Tab 1; Gain  2.0(x); Ccd Temp(degC): -125.264; Shutter Enable: True; Accumulation: 1; Noise Mode: Off; Noise Window Enabled: False; Window Width(ds): 1.000; Window Avg Samples: 1;

#SympCCD.XPixels               	SympCCD.Wavelenght(nm)        	SympCCD.Y Pix Row 1(Cnt)      
1E+0	667.9235E+0	2.094E+3
2E+0	668.0443E+0	2.103E+3
3E+0	668.1652E+0	2.082E+3
4E+0	668.2861E+0	2.097E+3
5E+0	668.407E+0	2.071E+3
6E+0	668.5278E+0	2.1E+3
7E+0	668.6487E+0	2.089E+3
8E+0	668.7696E+0	2.086E+3
9E+0	668.8905E+0	2.1E+3
10E+0	669.0114E+0	2.096E+3
11E+0	669.1323E+0	2.085E+3
12E+0	669.2531E+0	2.076E+3
13E+0	669.374E+0	2.109E+3
14E+0	669.4949E+0	2.098E+3
15E+0	669.6158E+0	2.113E+3
16E+0	669.7367E+0	2.092E+3
17E+0	669.8576E+0	2.099E+3
18E+0	669.9785E+0	2.097E+3
19E+0	670.0994E+0	2.096E+3
20E+0	670.2203E+0	2.089E+3
21E+0	670.3412E+0	2.102E+3
22E+0	670.4621E+0	2.109E+3
23E+0	670.583E+0	2.104E+3
24E+0	670.7039E+0	2.113E+3
25E+0	670.8248E+0	2.105E+3
26E+0	670.9457E+0	2.103E+3
27E+0	671.0666E+0	2.12E+3
28E+0	671.1875E+0	2.107E+3
29E+0	671.3084E+0	2.105E+3
30E+0	671.4293E+0	2.116E+3
31E+0	671.5502E+0	2.11E+3
32E+0	671.6711E+0	2.11E+3
33E+0	671.792E+0	2.107E+3
34E+0	671.9129E+0	2.103E+3
35E+0	672.0339E+0	2.116E+3
36E+0	672.1548E+0	2.136E+3
37E+0	672.2757E+0	2.114E+3
38E+0	672.3966E+0	2.107E+3
39E+0	672.5175E+0	2.136E+3
40E+0	672.6384E+0	2.114E+3
41E+0	672.7594E+0	2.111E+3
42E+0	672.8803E+0	2.117E+3
43E+0	673.0012E+0	2.119E+3
44E+0	673.1221E+0	2.132E+3
45E+0	673.2431E+0	2.128E+3
46E+0	673.364E+0	2.132E+3
47E+0	673.4849E+0	2.142E+3
48E+0	673.6059E+0	2.133E+3
49E+0	673.7268E+0	2.133E+3
50E+0	673.8477E+0	2.132E+3
51E+0	673.9687E+0	2.137E+3
52E+0	674.0896E+0	2.138E+3
53E+0	674.2105E+0	2.129E+3
54E+0	674.3315E+0	2.12E+3
55E+0	674.4524E+0	2.144E+3
56E+0	674.5733E+0	2.131E+3
57E+0	674.6943E+0	2.129E+3
58E+0	674.8152E+0	2.137E+3
59E+0	674.9362E+0	2.138E+3
60E+0	675.0571E+0	2.149E+3
61E+0	675.1781E+0	2.139E+3
62E+0	675.299E+0	2.123E+3
63E+0	675.42E+0	2.132E+3
64E+0	675.5409E+0	2.137E+3
65E+0	675.6619E+0	2.119E+3
66E+0	675.7828E+0	2.116E+3
67E+0	675.9038E+0	2.126E+3
68E+0	676.0247E+0	2.119E+3
69E+0	676.1457E+0	2.108E+3
70E+0	676.2666E+0	2.128E+3
71E+0	676.3876E+0	2.137E+3
72E+0	676.5086E+0	2.123E+3
73E+0	676.6295E+0	2.128E+3
74E+0	676.7505E+0	2.122E+3
75E+0	676.8714E+0	2.134E+3
76E+0	676.9924E+0	2.128E+3
77E+0	677.1134E+0	2.127E+3
78E+0	677.2343E+0	2.124E+3
79E+0	677.3553E+0	2.128E+3
80E+0	677.4763E+0	2.132E+3
81E+0	677.5972E+0	2.138E+3
82E+0	677.7182E+0	2.118E+3
83E+0	677.8392E+0	2.132E+3
84E+0	677.9602E+0	2.147E+3
85E+0	678.0811E+0	2.126E+3
86E+0	678.2021E+0	2.141E+3
87E+0	678.3231E+0	2.124E+3
88E+0	678.4441E+0	2.135E+3
89E+0	678.565E+0	2.126E+3
90E+0	678.686E+0	2.132E+3
91E+0	678.807E+0	2.123E+3
92E+0	678.928E+0	2.122E+3
93E+0	679.049E+0	2.126E+3
94E+0	679.1699E+0	2.126E+3
95E+0	679.2909E+0	2.126E+3
96E+0	679.4119E+0	2.129E+3
97E+0	679.5329E+0	2.12E+3
98E+0	679.6539E+0	2.145E+3
99E+0	679.7749E+0	2.135E+3
100E+0	679.8959E+0	2.131E+3
101E+0	680.0169E+0	2.13E+3
102E+0	680.1379E+0	2.148E+3
103E+0	680.2589E+0	2.138E+3
104E+0	680.3798E+0	2.137E+3
105E+0	680.5008E+0	2.129E+3
106E+0	680.6218E+0	2.121E+3
107E+0	680.7428E+0	2.128E+3
108E+0	680.8638E+0	2.142E+3
109E+0	680.9848E+0	2.114E+3
110E+0	681.1058E+0	2.119E+3
111E+0	681.2268E+0	2.126E+3
112E+0	681.3478E+0	2.138E+3
113E+0	681.4689E+0	2.126E+3
114E+0	681.5899E+0	2.147E+3
115E+0	681.7109E+0	2.151E+3
116E+0	681.8319E+0	2.126E+3
117E+0	681.9529E+0	2.142E+3
118E+0	682.0739E+0	2.141E+3
119E+0	682.1949E+0	2.136E+3
120E+0	682.3159E+0	2.139E+3
121E+0	682.4369E+0	2.132E+3
122E+0	682.5579E+0	2.141E+3
123E+0	682.679E+0	2.12E+3
124E+0	682.8E+0	2.129E+3
125E+0	682.921E+0	2.128E+3
126E+0	683.042E+0	2.123E+3
127E+0	683.163E+0	2.138E+3
128E+0	683.2841E+0	2.115E+3
129E+0	683.4051E+0	2.128E+3
130E+0	683.5261E+0	2.108E+3
131E+0	683.6471E+0	2.13E+3
132E+0	683.7681E+0	2.143E+3
133E+0	683.8892E+0	2.126E+3
134E+0	684.0102E+0	2.136E+3
135E+0	684.1312E+0	2.134E+3
136E+0	684.2523E+0	2.136E+3
137E+0	684.3733E+0	2.142E+3
138E+0	684.4943E+0	2.126E+3
139E+0	684.6153E+0	2.136E+3
140E+0	684.7364E+0	2.133E+3
141E+0	684.8574E+0	2.135E+3
142E+0	684.9784E+0	2.125E+3
143E+0	685.0995E+0	2.137E+3
144E+0	685.2205E+0	2.138E+3
145E+0	685.3416E+0	2.121E+3
146E+0	685.4626E+0	2.123E+3
147E+0	685.5836E+0	2.115E+3
148E+0	685.7047E+0	2.117E+3
149E+0	685.8257E+0	2.109E+3
150E+0	685.9468E+0	2.127E+3
151E+0	686.0678E+0	2.138E+3
152E+0	686.1888E+0	2.137E+3
153E+0	686.3099E+0	2.139E+3
154E+0	686.4309E+0	2.141E+3
155E+0	686.552E+0	2.151E+3
156E+0	686.673E+0	2.144E+3
157E+0	686.7941E+0	2.13E+3
158E+0	686.9151E+0	2.131E+3
159E+0	687.0362E+0	2.141E+3
160E+0	687.1572E+0	2.138E+3
161E+0	687.2783E+0	2.137E+3
162E+0	687.3993E+0	2.132E+3
163E+0	687.5204E+0	2.141E+3
164E+0	687.6415E+0	2.146E+3
165E+0	687.7625E+0	2.145E+3
166E+0	687.8836E+0	2.154E+3
167E+0	688.0046E+0	2.152E+3
168E+0	688.1257E+0	2.141E+3
169E+0	688.2467E+0	2.137E+3
170E+0	688.3678E+0	2.146E+3
171E+0	688.4889E+0	2.138E+3
172E+0	688.6099E+0	2.133E+3
173E+0	688.731E+0	2.141E+3
174E+0	688.8521E+0	2.136E+3
175E+0	688.9731E+0	2.138E+3
176E+0	689.0942E+0	2.144E+3
177E+0	689.2153E+0	2.146E+3
178E+0	689.3363E+0	2.134E+3
179E+0	689.4574E+0	2.141E+3
180E+0	689.5785E+0	2.146E+3
181E+0	689.6995E+0	2.131E+3
182E+0	689.8206E+0	2.143E+3
183E+0	689.9417E+0	2.146E+3
184E+0	690.0628E+0	2.149E+3
185E+0	690.1838E+0	2.133E+3
186E+0	690.3049E+0	2.135E+3
187E+0	690.426E+0	2.138E+3
188E+0	690.5471E+0	2.136E+3
189E+0	690.6681E+0	2.139E+3
190E+0	690.7892E+0	2.146E+3
191E+0	690.9103E+0	2.138E+3
