#2022-04-12
#14:20:09
#Balayage par: iq-qfl
#Description Keyword: 
#
#Instrument: Triax320@Triax320.lvclass; Function:Position (nm); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; ; Grating#: 3; Line Density(Grv/mm): 600; Blaze: 500nm; Input Slit(mm): 0.400; Output Slit(mm): 1.000;
#Instrument: Tools@Tools.lvclass; Function:Indice de Point (Points); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; 
#Instrument: SympCCD@SymphonyCCD.lvclass; Function:AcqImage (Counts); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0;  Lambda Factor: 0.00000; Lambda Source: Lambda@Triax320; Lambda Offset: 0.00000;Multiplier Source: GrooveRatio@Triax320; Multiplier Value: 0.00000; Y Bins: 1; X Start: 1; X End: 1024; Y Start: 100; Y End: 160; Integration Time(ms): 30000; ADC1:  20 kHz Tab 1; Gain  2.0(x); Ccd Temp(degC): -125.264; Shutter Enable: True; Accumulation: 1; Noise Mode: Off; Noise Window Enabled: False; Window Width(ds): 1.000; Window Avg Samples: 1;

#SympCCD.XPixels               	SympCCD.Wavelenght(nm)        	SympCCD.Y Pix Row 1(Cnt)      
1E+0	657.8408E+0	4.86E+3
2E+0	657.9618E+0	4.883E+3
3E+0	658.0828E+0	4.889E+3
4E+0	658.2039E+0	4.868E+3
5E+0	658.3249E+0	4.87E+3
6E+0	658.4459E+0	4.884E+3
7E+0	658.5669E+0	4.875E+3
8E+0	658.688E+0	4.909E+3
9E+0	658.809E+0	4.87E+3
10E+0	658.93E+0	4.895E+3
11E+0	659.051E+0	4.878E+3
12E+0	659.1721E+0	4.9E+3
13E+0	659.2931E+0	4.904E+3
14E+0	659.4141E+0	4.892E+3
15E+0	659.5352E+0	4.936E+3
16E+0	659.6562E+0	4.889E+3
17E+0	659.7773E+0	4.906E+3
18E+0	659.8983E+0	4.927E+3
19E+0	660.0193E+0	4.957E+3
20E+0	660.1404E+0	4.92E+3
21E+0	660.2614E+0	4.937E+3
22E+0	660.3825E+0	4.947E+3
23E+0	660.5035E+0	4.948E+3
24E+0	660.6246E+0	4.95E+3
25E+0	660.7456E+0	4.964E+3
26E+0	660.8667E+0	4.912E+3
27E+0	660.9877E+0	4.948E+3
28E+0	661.1088E+0	4.953E+3
29E+0	661.2298E+0	4.935E+3
30E+0	661.3509E+0	4.98E+3
31E+0	661.4719E+0	4.95E+3
32E+0	661.593E+0	4.973E+3
33E+0	661.714E+0	4.949E+3
34E+0	661.8351E+0	5.005E+3
35E+0	661.9562E+0	4.984E+3
36E+0	662.0772E+0	4.989E+3
37E+0	662.1983E+0	5.024E+3
38E+0	662.3194E+0	5.002E+3
39E+0	662.4404E+0	4.998E+3
40E+0	662.5615E+0	5.023E+3
41E+0	662.6826E+0	5.013E+3
42E+0	662.8036E+0	5.024E+3
43E+0	662.9247E+0	5.013E+3
44E+0	663.0458E+0	5.012E+3
45E+0	663.1669E+0	5.028E+3
46E+0	663.2879E+0	5.051E+3
47E+0	663.409E+0	5.026E+3
48E+0	663.5301E+0	5.028E+3
49E+0	663.6512E+0	5.03E+3
50E+0	663.7723E+0	5.043E+3
51E+0	663.8933E+0	5.037E+3
52E+0	664.0144E+0	5.054E+3
53E+0	664.1355E+0	5.076E+3
54E+0	664.2566E+0	5.046E+3
55E+0	664.3777E+0	5.046E+3
56E+0	664.4988E+0	5.084E+3
57E+0	664.6199E+0	5.077E+3
58E+0	664.7409E+0	5.048E+3
59E+0	664.862E+0	5.054E+3
60E+0	664.9831E+0	5.098E+3
61E+0	665.1042E+0	5.041E+3
62E+0	665.2253E+0	5.046E+3
63E+0	665.3464E+0	5.039E+3
64E+0	665.4675E+0	5.022E+3
65E+0	665.5886E+0	5.051E+3
66E+0	665.7097E+0	5.065E+3
67E+0	665.8308E+0	5.054E+3
68E+0	665.9519E+0	5.071E+3
69E+0	666.073E+0	5.065E+3
70E+0	666.1941E+0	5.088E+3
71E+0	666.3152E+0	5.063E+3
72E+0	666.4363E+0	5.109E+3
73E+0	666.5575E+0	5.129E+3
74E+0	666.6786E+0	5.096E+3
75E+0	666.7997E+0	5.113E+3
76E+0	666.9208E+0	5.118E+3
77E+0	667.0419E+0	5.098E+3
78E+0	667.163E+0	5.112E+3
79E+0	667.2841E+0	5.118E+3
80E+0	667.4053E+0	5.133E+3
81E+0	667.5264E+0	5.115E+3
82E+0	667.6475E+0	5.144E+3
83E+0	667.7686E+0	5.129E+3
84E+0	667.8897E+0	5.142E+3
85E+0	668.0109E+0	5.126E+3
86E+0	668.132E+0	5.175E+3
87E+0	668.2531E+0	5.163E+3
88E+0	668.3742E+0	5.175E+3
89E+0	668.4954E+0	5.172E+3
90E+0	668.6165E+0	5.169E+3
91E+0	668.7376E+0	5.114E+3
92E+0	668.8588E+0	5.167E+3
93E+0	668.9799E+0	5.201E+3
94E+0	669.101E+0	5.204E+3
95E+0	669.2222E+0	5.188E+3
96E+0	669.3433E+0	5.192E+3
97E+0	669.4644E+0	5.221E+3
98E+0	669.5856E+0	5.221E+3
99E+0	669.7067E+0	5.255E+3
100E+0	669.8278E+0	5.226E+3
101E+0	669.949E+0	5.233E+3
102E+0	670.0701E+0	5.243E+3
103E+0	670.1913E+0	5.244E+3
104E+0	670.3124E+0	5.225E+3
105E+0	670.4336E+0	5.268E+3
106E+0	670.5547E+0	5.269E+3
107E+0	670.6759E+0	5.288E+3
108E+0	670.797E+0	5.274E+3
109E+0	670.9182E+0	5.265E+3
110E+0	671.0393E+0	5.282E+3
111E+0	671.1605E+0	5.282E+3
112E+0	671.2816E+0	5.304E+3
113E+0	671.4028E+0	5.289E+3
114E+0	671.5239E+0	5.293E+3
115E+0	671.6451E+0	5.293E+3
116E+0	671.7662E+0	5.297E+3
117E+0	671.8874E+0	5.295E+3
118E+0	672.0086E+0	5.322E+3
119E+0	672.1297E+0	5.304E+3
120E+0	672.2509E+0	5.303E+3
121E+0	672.372E+0	5.275E+3
122E+0	672.4932E+0	5.261E+3
123E+0	672.6144E+0	5.255E+3
124E+0	672.7355E+0	5.241E+3
125E+0	672.8567E+0	5.249E+3
126E+0	672.9779E+0	5.31E+3
127E+0	673.0991E+0	5.342E+3
128E+0	673.2202E+0	5.369E+3
129E+0	673.3414E+0	5.359E+3
130E+0	673.4626E+0	5.366E+3
131E+0	673.5837E+0	5.348E+3
132E+0	673.7049E+0	5.366E+3
133E+0	673.8261E+0	5.382E+3
134E+0	673.9473E+0	5.382E+3
135E+0	674.0685E+0	5.396E+3
136E+0	674.1896E+0	5.393E+3
137E+0	674.3108E+0	5.373E+3
138E+0	674.432E+0	5.373E+3
139E+0	674.5532E+0	5.396E+3
140E+0	674.6744E+0	5.447E+3
141E+0	674.7955E+0	5.473E+3
142E+0	674.9167E+0	5.419E+3
143E+0	675.0379E+0	5.431E+3
144E+0	675.1591E+0	5.419E+3
