#2020-11-05
#11:51
#Balayage par: dphy-morrislab
#ScanTask Size: 501

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:5; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
500E+0	200E+0
500.5E+0	228.4E+0
501E+0	211.2E+0
501.5E+0	255.6E+0
502E+0	214.8E+0
502.5E+0	226.8E+0
503E+0	194.4E+0
503.5E+0	181.8E+0
504E+0	179E+0
504.5E+0	282.2E+0
505E+0	282.8E+0
505.5E+0	280.2E+0
506E+0	327.8E+0
506.5E+0	303.2E+0
507E+0	388.4E+0
507.5E+0	281E+0
508E+0	264E+0
508.5E+0	229E+0
509E+0	310.6E+0
509.5E+0	386.8E+0
510E+0	386E+0
510.5E+0	441.8E+0
511E+0	355.2E+0
511.5E+0	476.4E+0
512E+0	441.4E+0
512.5E+0	390.6E+0
513E+0	363.8E+0
513.5E+0	435.8E+0
514E+0	460.4E+0
514.5E+0	396.2E+0
515E+0	429E+0
515.5E+0	376.6E+0
516E+0	401E+0
516.5E+0	411.8E+0
517E+0	354.2E+0
517.5E+0	392E+0
518E+0	352.6E+0
518.5E+0	304.6E+0
519E+0	361E+0
519.5E+0	308.6E+0
520E+0	361E+0
520.5E+0	366.8E+0
521E+0	454E+0
521.5E+0	433E+0
522E+0	326.2E+0
522.5E+0	500.4E+0
523E+0	457.8E+0
523.5E+0	516E+0
524E+0	438.4E+0
524.5E+0	503.8E+0
525E+0	547.2E+0
525.5E+0	508.2E+0
526E+0	516.2E+0
526.5E+0	488.4E+0
527E+0	597E+0
527.5E+0	458.4E+0
528E+0	526.2E+0
528.5E+0	634E+0
529E+0	580.2E+0
529.5E+0	588E+0
530E+0	566E+0
530.5E+0	624.8E+0
531E+0	580.2E+0
531.5E+0	622E+0
532E+0	704.4E+0
532.5E+0	615.4E+0
533E+0	618.2E+0
533.5E+0	593.4E+0
534E+0	686.8E+0
534.5E+0	617.8E+0
535E+0	592E+0
535.5E+0	620.4E+0
536E+0	515.4E+0
536.5E+0	510.8E+0
537E+0	494E+0
537.5E+0	409.2E+0
538E+0	457.2E+0
538.5E+0	454.8E+0
539E+0	367.6E+0
539.5E+0	376E+0
540E+0	479.8E+0
540.5E+0	507.6E+0
541E+0	629.6E+0
541.5E+0	788.4E+0
542E+0	796.2E+0
542.5E+0	826.4E+0
543E+0	945.4E+0
543.5E+0	835.8E+0
544E+0	891.8E+0
544.5E+0	983.4E+0
545E+0	1.1262E+3
545.5E+0	1.1134E+3
546E+0	1.0896E+3
546.5E+0	1.0558E+3
547E+0	999E+0
547.5E+0	799.4E+0
548E+0	884.4E+0
548.5E+0	912E+0
549E+0	805.4E+0
549.5E+0	948.4E+0
550E+0	765.6E+0
550.5E+0	822.8E+0
551E+0	877.6E+0
551.5E+0	892E+0
552E+0	744.8E+0
552.5E+0	831.4E+0
553E+0	797E+0
553.5E+0	927.4E+0
554E+0	705E+0
554.5E+0	805.2E+0
555E+0	928E+0
555.5E+0	928.4E+0
556E+0	825E+0
556.5E+0	785.6E+0
557E+0	935.2E+0
557.5E+0	812E+0
558E+0	922E+0
558.5E+0	832.8E+0
559E+0	782.4E+0
559.5E+0	927.4E+0
560E+0	750.8E+0
560.5E+0	858.6E+0
561E+0	805.8E+0
561.5E+0	900.8E+0
562E+0	873.6E+0
562.5E+0	906.2E+0
563E+0	802.6E+0
563.5E+0	859.2E+0
564E+0	905E+0
564.5E+0	760.8E+0
565E+0	839.6E+0
565.5E+0	879.2E+0
566E+0	883.4E+0
566.5E+0	882.2E+0
567E+0	731.4E+0
567.5E+0	877.8E+0
568E+0	775.4E+0
568.5E+0	829.6E+0
569E+0	857.2E+0
569.5E+0	936E+0
570E+0	804.4E+0
570.5E+0	945.2E+0
571E+0	788.6E+0
571.5E+0	873.8E+0
572E+0	869.2E+0
572.5E+0	945E+0
573E+0	850E+0
573.5E+0	825.6E+0
574E+0	1.0046E+3
574.5E+0	966.4E+0
575E+0	1.0708E+3
575.5E+0	925.6E+0
576E+0	1.0032E+3
576.5E+0	928E+0
577E+0	975E+0
577.5E+0	919.8E+0
578E+0	1.0802E+3
578.5E+0	1.0558E+3
579E+0	982.4E+0
579.5E+0	970.2E+0
580E+0	1.0408E+3
580.5E+0	1.0764E+3
581E+0	967.4E+0
581.5E+0	1.1474E+3
582E+0	1.0232E+3
582.5E+0	1.124E+3
583E+0	1.1008E+3
583.5E+0	1.1302E+3
584E+0	1.2462E+3
584.5E+0	1.2808E+3
585E+0	1.2646E+3
585.5E+0	1.1806E+3
586E+0	1.1688E+3
586.5E+0	1.1634E+3
587E+0	1.0346E+3
587.5E+0	1.2432E+3
588E+0	1.1176E+3
588.5E+0	1.2422E+3
589E+0	1.1824E+3
589.5E+0	1.1074E+3
590E+0	1.1386E+3
590.5E+0	1.3642E+3
591E+0	1.2308E+3
591.5E+0	1.3688E+3
592E+0	1.1582E+3
592.5E+0	1.3356E+3
593E+0	1.3804E+3
593.5E+0	1.1556E+3
594E+0	1.2472E+3
594.5E+0	1.3464E+3
595E+0	1.4688E+3
595.5E+0	1.4994E+3
596E+0	1.276E+3
596.5E+0	1.3798E+3
597E+0	1.3724E+3
597.5E+0	1.7388E+3
598E+0	1.6552E+3
598.5E+0	1.4936E+3
599E+0	1.5736E+3
599.5E+0	1.8318E+3
600E+0	1.6792E+3
600.5E+0	1.6378E+3
601E+0	1.916E+3
601.5E+0	2.1582E+3
602E+0	1.9238E+3
602.5E+0	2.3632E+3
603E+0	2.676E+3
603.5E+0	1.934E+3
604E+0	2.3148E+3
604.5E+0	2.334E+3
605E+0	2.16E+3
605.5E+0	2.2566E+3
606E+0	2.436E+3
606.5E+0	2.0478E+3
607E+0	2.2632E+3
607.5E+0	2.4932E+3
608E+0	2.6536E+3
608.5E+0	2.6698E+3
609E+0	2.5382E+3
609.5E+0	2.719E+3
610E+0	2.8464E+3
610.5E+0	2.9762E+3
611E+0	3.1286E+3
611.5E+0	3.1342E+3
612E+0	3.0072E+3
612.5E+0	3.316E+3
613E+0	2.787E+3
613.5E+0	2.9194E+3
614E+0	2.7246E+3
614.5E+0	2.6472E+3
615E+0	2.9092E+3
615.5E+0	2.6932E+3
616E+0	2.438E+3
616.5E+0	2.2456E+3
617E+0	2.6202E+3
617.5E+0	2.4308E+3
618E+0	2.6102E+3
618.5E+0	2.6726E+3
619E+0	2.7156E+3
619.5E+0	2.6154E+3
620E+0	2.6298E+3
620.5E+0	2.2664E+3
621E+0	2.6826E+3
621.5E+0	2.569E+3
622E+0	2.6426E+3
622.5E+0	2.4984E+3
623E+0	2.7258E+3
623.5E+0	2.6004E+3
624E+0	2.6642E+3
624.5E+0	2.712E+3
625E+0	2.6486E+3
625.5E+0	2.5446E+3
626E+0	2.7894E+3
626.5E+0	2.5812E+3
627E+0	2.8644E+3
627.5E+0	2.7796E+3
628E+0	2.473E+3
628.5E+0	2.6446E+3
629E+0	2.633E+3
629.5E+0	2.8246E+3
630E+0	2.7118E+3
630.5E+0	2.8106E+3
631E+0	2.6156E+3
631.5E+0	2.554E+3
632E+0	2.688E+3
632.5E+0	2.896E+3
633E+0	2.639E+3
