#2020-11-04
#11:40
#Balayage par: dphy-morrislab
#ScanTask Size: 151

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:1; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
550E+0	287E+0
551E+0	312E+0
552E+0	336E+0
553E+0	377E+0
554E+0	471E+0
555E+0	473E+0
556E+0	874E+0
557E+0	717E+0
558E+0	779E+0
559E+0	1.593E+3
560E+0	2.007E+3
561E+0	2.21E+3
562E+0	2.587E+3
563E+0	2.902E+3
564E+0	3.216E+3
565E+0	2.953E+3
566E+0	2.798E+3
567E+0	2.775E+3
568E+0	2.718E+3
569E+0	3.724E+3
570E+0	2.998E+3
571E+0	3.698E+3
572E+0	4.415E+3
573E+0	4.197E+3
574E+0	4.605E+3
575E+0	4.992E+3
576E+0	5.148E+3
577E+0	4.64E+3
578E+0	4.898E+3
579E+0	5.2E+3
580E+0	5.718E+3
581E+0	5.355E+3
582E+0	5.682E+3
583E+0	4.741E+3
584E+0	5.158E+3
585E+0	4.674E+3
586E+0	5.422E+3
587E+0	4.95E+3
588E+0	4.921E+3
589E+0	5.063E+3
590E+0	5.565E+3
591E+0	4.722E+3
592E+0	4.288E+3
593E+0	4.749E+3
594E+0	4.94E+3
595E+0	4.342E+3
596E+0	4.455E+3
597E+0	4.668E+3
598E+0	4.87E+3
599E+0	5.073E+3
600E+0	5.825E+3
601E+0	5.06E+3
602E+0	5.19E+3
603E+0	4.901E+3
604E+0	6.388E+3
605E+0	6.453E+3
606E+0	5.693E+3
607E+0	6.483E+3
608E+0	6.418E+3
609E+0	6.111E+3
610E+0	6.857E+3
611E+0	6.75E+3
612E+0	6.657E+3
613E+0	7.425E+3
614E+0	7.533E+3
615E+0	7.25E+3
616E+0	7.404E+3
617E+0	7.49E+3
618E+0	7.604E+3
619E+0	8.382E+3
620E+0	7.332E+3
621E+0	7.588E+3
622E+0	7.737E+3
623E+0	7.803E+3
624E+0	7.502E+3
625E+0	8.107E+3
626E+0	7.759E+3
627E+0	7.293E+3
628E+0	8.62E+3
629E+0	7.277E+3
630E+0	6.809E+3
631E+0	6.593E+3
632E+0	6.932E+3
633E+0	6.374E+3
634E+0	5.928E+3
635E+0	5.887E+3
636E+0	6.088E+3
637E+0	6.629E+3
638E+0	5.566E+3
639E+0	6.843E+3
640E+0	6.107E+3
641E+0	5.625E+3
642E+0	6.016E+3
643E+0	5.451E+3
644E+0	5.064E+3
645E+0	5.611E+3
646E+0	4.911E+3
647E+0	5.257E+3
648E+0	5.427E+3
649E+0	4.301E+3
650E+0	5.006E+3
651E+0	4.86E+3
652E+0	4.96E+3
653E+0	4.709E+3
654E+0	4.691E+3
655E+0	4.075E+3
656E+0	4.29E+3
