#2020-11-04
#10:08
#Balayage par: dphy-morrislab
#ScanTask Size: 201

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:5; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
560E+0	978E+0
560.5E+0	1.2234E+3
561E+0	1.3882E+3
561.5E+0	1.1936E+3
562E+0	1.1162E+3
562.5E+0	913E+0
563E+0	950E+0
563.5E+0	700.8E+0
564E+0	788.8E+0
564.5E+0	664.4E+0
565E+0	668.2E+0
565.5E+0	558.4E+0
566E+0	624.4E+0
566.5E+0	649.4E+0
567E+0	539.8E+0
567.5E+0	619.2E+0
568E+0	617.4E+0
568.5E+0	635E+0
569E+0	544.2E+0
569.5E+0	652.8E+0
570E+0	544.2E+0
570.5E+0	575.2E+0
571E+0	713.4E+0
571.5E+0	643.6E+0
572E+0	678.8E+0
572.5E+0	536.6E+0
573E+0	620.6E+0
573.5E+0	670.8E+0
574E+0	662E+0
574.5E+0	748.8E+0
575E+0	605E+0
575.5E+0	683.4E+0
576E+0	673.8E+0
576.5E+0	622E+0
577E+0	628E+0
577.5E+0	647.6E+0
578E+0	633.2E+0
578.5E+0	566E+0
579E+0	576.4E+0
579.5E+0	679.8E+0
580E+0	610E+0
580.5E+0	696.8E+0
581E+0	667.8E+0
581.5E+0	637.4E+0
582E+0	596.8E+0
582.5E+0	567.4E+0
583E+0	531.2E+0
583.5E+0	540.8E+0
584E+0	528.8E+0
584.5E+0	497E+0
585E+0	544E+0
585.5E+0	542.8E+0
586E+0	534E+0
586.5E+0	567.2E+0
587E+0	555.8E+0
587.5E+0	495E+0
588E+0	459.6E+0
588.5E+0	531.2E+0
589E+0	496.6E+0
589.5E+0	556.8E+0
590E+0	579.4E+0
590.5E+0	567E+0
591E+0	592E+0
591.5E+0	547.4E+0
592E+0	504.4E+0
592.5E+0	566.8E+0
593E+0	450E+0
593.5E+0	537.4E+0
594E+0	574E+0
594.5E+0	479.2E+0
595E+0	542E+0
595.5E+0	492.2E+0
596E+0	455.6E+0
596.5E+0	356.4E+0
597E+0	567E+0
597.5E+0	452.8E+0
598E+0	429.4E+0
598.5E+0	549.8E+0
599E+0	491.2E+0
599.5E+0	627.6E+0
600E+0	536.6E+0
600.5E+0	526.2E+0
601E+0	452.4E+0
601.5E+0	519.8E+0
602E+0	514.4E+0
602.5E+0	602.8E+0
603E+0	481E+0
603.5E+0	545.2E+0
604E+0	516.4E+0
604.5E+0	529.4E+0
605E+0	531.2E+0
605.5E+0	525.8E+0
606E+0	624.8E+0
606.5E+0	657E+0
607E+0	583E+0
607.5E+0	562.6E+0
608E+0	724.8E+0
608.5E+0	767.6E+0
609E+0	642.6E+0
609.5E+0	647.4E+0
610E+0	703.2E+0
610.5E+0	629.2E+0
611E+0	563.4E+0
611.5E+0	689E+0
612E+0	670E+0
612.5E+0	631.4E+0
613E+0	606.6E+0
613.5E+0	670.6E+0
614E+0	625.8E+0
614.5E+0	644.8E+0
615E+0	767E+0
615.5E+0	659.6E+0
616E+0	576.2E+0
616.5E+0	632.6E+0
617E+0	690.2E+0
617.5E+0	628.4E+0
618E+0	630.6E+0
618.5E+0	746.8E+0
619E+0	733E+0
619.5E+0	657E+0
620E+0	724.4E+0
620.5E+0	649.6E+0
621E+0	760.6E+0
621.5E+0	645.2E+0
622E+0	666.4E+0
622.5E+0	773.2E+0
623E+0	817.2E+0
623.5E+0	703E+0
624E+0	671.4E+0
624.5E+0	759.4E+0
625E+0	688.4E+0
625.5E+0	634.8E+0
626E+0	661.2E+0
626.5E+0	770.6E+0
627E+0	658.8E+0
627.5E+0	829.6E+0
628E+0	724.6E+0
628.5E+0	687.4E+0
629E+0	681.8E+0
629.5E+0	671.8E+0
630E+0	632.6E+0
630.5E+0	751.2E+0
631E+0	629.8E+0
631.5E+0	720.4E+0
632E+0	704.8E+0
632.5E+0	666.4E+0
633E+0	677.8E+0
633.5E+0	693.2E+0
634E+0	658.6E+0
634.5E+0	564.8E+0
635E+0	705.6E+0
635.5E+0	772.6E+0
636E+0	599.2E+0
636.5E+0	710.6E+0
637E+0	736.4E+0
637.5E+0	763.8E+0
638E+0	638.2E+0
638.5E+0	754.2E+0
639E+0	666.2E+0
639.5E+0	676.6E+0
640E+0	697.2E+0
640.5E+0	764.4E+0
641E+0	703E+0
641.5E+0	581E+0
642E+0	773.2E+0
642.5E+0	771.4E+0
643E+0	616.2E+0
643.5E+0	679.6E+0
644E+0	788.6E+0
644.5E+0	629.6E+0
645E+0	708.6E+0
645.5E+0	610.8E+0
646E+0	589E+0
646.5E+0	666E+0
647E+0	641E+0
647.5E+0	682.8E+0
648E+0	618E+0
648.5E+0	592.4E+0
649E+0	607.6E+0
649.5E+0	642.6E+0
650E+0	628.6E+0
650.5E+0	590.2E+0
651E+0	604.8E+0
651.5E+0	665.4E+0
652E+0	637E+0
652.5E+0	579.2E+0
653E+0	650.4E+0
653.5E+0	656.6E+0
654E+0	748E+0
654.5E+0	828.6E+0
655E+0	584E+0
655.5E+0	510.6E+0
656E+0	516.8E+0
656.5E+0	604.4E+0
657E+0	589.6E+0
657.5E+0	542.2E+0
658E+0	569.6E+0
658.5E+0	613.6E+0
659E+0	728.6E+0
659.5E+0	582.4E+0
660E+0	574E+0
