#2020-11-04
#14:44
#Balayage par: dphy-morrislab
#ScanTask Size: 181

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:10; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
560E+0	1.6849E+3
560.5E+0	1.9127E+3
561E+0	2.1317E+3
561.5E+0	2.262E+3
562E+0	2.4097E+3
562.5E+0	2.4081E+3
563E+0	2.4023E+3
563.5E+0	2.6167E+3
564E+0	2.8104E+3
564.5E+0	2.9183E+3
565E+0	2.9328E+3
565.5E+0	3.1308E+3
566E+0	2.9586E+3
566.5E+0	3.1816E+3
567E+0	3.0957E+3
567.5E+0	3.1659E+3
568E+0	3.1026E+3
568.5E+0	3.3377E+3
569E+0	3.3068E+3
569.5E+0	3.3327E+3
570E+0	3.3011E+3
570.5E+0	3.4881E+3
571E+0	3.6323E+3
571.5E+0	4.0818E+3
572E+0	4.0141E+3
572.5E+0	4.3154E+3
573E+0	4.2532E+3
573.5E+0	4.5745E+3
574E+0	4.6067E+3
574.5E+0	4.7099E+3
575E+0	4.806E+3
575.5E+0	4.6979E+3
576E+0	5.0101E+3
576.5E+0	4.8796E+3
577E+0	5.0172E+3
577.5E+0	5.115E+3
578E+0	5.3462E+3
578.5E+0	5.4128E+3
579E+0	5.5671E+3
579.5E+0	5.6059E+3
580E+0	5.7103E+3
580.5E+0	5.601E+3
581E+0	5.5394E+3
581.5E+0	5.5572E+3
582E+0	5.6157E+3
582.5E+0	5.4507E+3
583E+0	5.4175E+3
583.5E+0	5.1936E+3
584E+0	4.9607E+3
584.5E+0	4.8774E+3
585E+0	4.808E+3
585.5E+0	4.888E+3
586E+0	4.8195E+3
586.5E+0	4.8422E+3
587E+0	4.7555E+3
587.5E+0	4.6687E+3
588E+0	4.5787E+3
588.5E+0	4.7066E+3
589E+0	4.7602E+3
589.5E+0	4.6126E+3
590E+0	4.6354E+3
590.5E+0	4.659E+3
591E+0	4.6059E+3
591.5E+0	4.7804E+3
592E+0	4.6864E+3
592.5E+0	4.5556E+3
593E+0	4.7429E+3
593.5E+0	4.6583E+3
594E+0	4.7244E+3
594.5E+0	4.5943E+3
595E+0	4.4879E+3
595.5E+0	4.5037E+3
596E+0	4.565E+3
596.5E+0	4.5011E+3
597E+0	4.6201E+3
597.5E+0	4.6618E+3
598E+0	4.7049E+3
598.5E+0	4.8918E+3
599E+0	4.7066E+3
599.5E+0	4.6654E+3
600E+0	4.7581E+3
600.5E+0	4.8432E+3
601E+0	4.8919E+3
601.5E+0	5.2407E+3
602E+0	5.2176E+3
602.5E+0	5.3465E+3
603E+0	5.1901E+3
603.5E+0	5.4891E+3
604E+0	5.3818E+3
604.5E+0	5.544E+3
605E+0	5.285E+3
605.5E+0	5.5535E+3
606E+0	5.8267E+3
606.5E+0	5.7572E+3
607E+0	5.8036E+3
607.5E+0	5.6441E+3
608E+0	5.8655E+3
608.5E+0	6.1194E+3
609E+0	6.2637E+3
609.5E+0	6.3277E+3
610E+0	6.2168E+3
610.5E+0	6.3538E+3
611E+0	6.6309E+3
611.5E+0	6.7149E+3
612E+0	6.6395E+3
612.5E+0	6.6508E+3
613E+0	7.0035E+3
613.5E+0	6.9438E+3
614E+0	6.9649E+3
614.5E+0	7.2922E+3
615E+0	7.1387E+3
615.5E+0	7.2055E+3
616E+0	7.2602E+3
616.5E+0	7.3907E+3
617E+0	7.484E+3
617.5E+0	7.4717E+3
618E+0	7.6805E+3
618.5E+0	7.4726E+3
619E+0	7.5651E+3
619.5E+0	7.8608E+3
620E+0	8.011E+3
620.5E+0	7.7308E+3
621E+0	7.7018E+3
621.5E+0	7.633E+3
622E+0	7.8611E+3
622.5E+0	7.7019E+3
623E+0	7.6336E+3
623.5E+0	7.6648E+3
624E+0	7.9327E+3
624.5E+0	7.958E+3
625E+0	7.7731E+3
625.5E+0	7.5373E+3
626E+0	7.7352E+3
626.5E+0	7.5556E+3
627E+0	7.6139E+3
627.5E+0	7.5808E+3
628E+0	7.5597E+3
628.5E+0	7.4995E+3
629E+0	7.3392E+3
629.5E+0	7.3723E+3
630E+0	7.041E+3
630.5E+0	7.0155E+3
631E+0	7.0584E+3
631.5E+0	6.8064E+3
632E+0	6.8419E+3
632.5E+0	6.8294E+3
633E+0	6.7802E+3
633.5E+0	6.6679E+3
634E+0	6.536E+3
634.5E+0	6.6588E+3
635E+0	6.6159E+3
635.5E+0	6.2688E+3
636E+0	6.298E+3
636.5E+0	6.3679E+3
637E+0	6.382E+3
637.5E+0	6.317E+3
638E+0	6.0696E+3
638.5E+0	6.2334E+3
639E+0	6.1359E+3
639.5E+0	6.1236E+3
640E+0	5.9542E+3
640.5E+0	5.9132E+3
641E+0	5.8607E+3
641.5E+0	5.8341E+3
642E+0	5.577E+3
642.5E+0	5.6669E+3
643E+0	5.5449E+3
643.5E+0	5.6397E+3
644E+0	5.7539E+3
644.5E+0	5.3185E+3
645E+0	5.3772E+3
645.5E+0	5.3536E+3
646E+0	5.2574E+3
646.5E+0	5.1997E+3
647E+0	5.1464E+3
647.5E+0	5.0357E+3
648E+0	5.0323E+3
648.5E+0	5.1815E+3
649E+0	4.901E+3
649.5E+0	4.7884E+3
650E+0	4.8909E+3
