#2020-11-03
#11:55
#Balayage par: dphy-morrislab
#ScanTask Size: 281

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:6; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
560E+0	121.1666666667E+0
560.5E+0	135.1666666667E+0
561E+0	107.3333333333E+0
561.5E+0	118.6666666667E+0
562E+0	125E+0
562.5E+0	134E+0
563E+0	155.8333333333E+0
563.5E+0	233.3333333333E+0
564E+0	226.3333333333E+0
564.5E+0	307.1666666667E+0
565E+0	420.6666666667E+0
565.5E+0	418.8333333333E+0
566E+0	400E+0
566.5E+0	286.8333333333E+0
567E+0	392.5E+0
567.5E+0	401.8333333333E+0
568E+0	519E+0
568.5E+0	405.5E+0
569E+0	480.6666666667E+0
569.5E+0	567E+0
570E+0	539.5E+0
570.5E+0	573.3333333333E+0
571E+0	672.8333333333E+0
571.5E+0	627.6666666667E+0
572E+0	739.5E+0
572.5E+0	622.6666666667E+0
573E+0	650.3333333333E+0
573.5E+0	636.6666666667E+0
574E+0	711.6666666667E+0
574.5E+0	703.3333333333E+0
575E+0	694.5E+0
575.5E+0	740.3333333333E+0
576E+0	852.8333333333E+0
576.5E+0	852.8333333333E+0
577E+0	831.3333333333E+0
577.5E+0	1.002166666667E+3
578E+0	960.8333333333E+0
578.5E+0	974.8333333333E+0
579E+0	953.1666666667E+0
579.5E+0	867.5E+0
580E+0	1.007833333333E+3
580.5E+0	1.0135E+3
581E+0	1.112666666667E+3
581.5E+0	1.198E+3
582E+0	1.032E+3
582.5E+0	1.235333333333E+3
583E+0	1.209666666667E+3
583.5E+0	1.081666666667E+3
584E+0	1.075666666667E+3
584.5E+0	1.252333333333E+3
585E+0	1.237833333333E+3
585.5E+0	1.3915E+3
586E+0	1.2645E+3
586.5E+0	1.222333333333E+3
587E+0	1.181166666667E+3
587.5E+0	1.103166666667E+3
588E+0	1.0715E+3
588.5E+0	982.6666666667E+0
589E+0	1.014833333333E+3
589.5E+0	894.5E+0
590E+0	962.8333333333E+0
590.5E+0	866.1666666667E+0
591E+0	916.3333333333E+0
591.5E+0	792.3333333333E+0
592E+0	905.3333333333E+0
592.5E+0	785.1666666667E+0
593E+0	815E+0
593.5E+0	961.1666666667E+0
594E+0	888E+0
594.5E+0	865.5E+0
595E+0	775.5E+0
595.5E+0	852E+0
596E+0	849.3333333333E+0
596.5E+0	972E+0
597E+0	922.6666666667E+0
597.5E+0	862.1666666667E+0
598E+0	715.5E+0
598.5E+0	781E+0
599E+0	879.8333333333E+0
599.5E+0	793.8333333333E+0
600E+0	793.8333333333E+0
600.5E+0	849.8333333333E+0
601E+0	789.5E+0
601.5E+0	838.8333333333E+0
602E+0	773.3333333333E+0
602.5E+0	829.1666666667E+0
603E+0	752.1666666667E+0
603.5E+0	654.8333333333E+0
604E+0	798.6666666667E+0
604.5E+0	692.3333333333E+0
605E+0	857.8333333333E+0
605.5E+0	813.6666666667E+0
606E+0	832.6666666667E+0
606.5E+0	782.3333333333E+0
607E+0	754.5E+0
607.5E+0	976.5E+0
608E+0	780.8333333333E+0
608.5E+0	903.5E+0
609E+0	975E+0
609.5E+0	1.0355E+3
610E+0	1.129333333333E+3
610.5E+0	887.3333333333E+0
611E+0	871.1666666667E+0
611.5E+0	935.1666666667E+0
612E+0	979E+0
612.5E+0	1.014833333333E+3
613E+0	939.6666666667E+0
613.5E+0	1.007E+3
614E+0	1.074666666667E+3
614.5E+0	1.066666666667E+3
615E+0	1.090166666667E+3
615.5E+0	990.6666666667E+0
616E+0	1.0135E+3
616.5E+0	1.151166666667E+3
617E+0	1.097166666667E+3
617.5E+0	1.0055E+3
618E+0	1.0725E+3
618.5E+0	983.1666666667E+0
619E+0	973.5E+0
619.5E+0	1.161666666667E+3
620E+0	1.080833333333E+3
620.5E+0	1.270166666667E+3
621E+0	1.056833333333E+3
621.5E+0	1.0805E+3
622E+0	1.173833333333E+3
622.5E+0	1.196666666667E+3
623E+0	1.2175E+3
623.5E+0	1.272166666667E+3
624E+0	1.127E+3
624.5E+0	1.248166666667E+3
625E+0	1.270333333333E+3
625.5E+0	1.199666666667E+3
626E+0	1.369666666667E+3
626.5E+0	1.165833333333E+3
627E+0	1.186833333333E+3
627.5E+0	1.253E+3
628E+0	1.171166666667E+3
628.5E+0	1.2315E+3
629E+0	1.136166666667E+3
629.5E+0	1.1645E+3
630E+0	1.314E+3
630.5E+0	1.047666666667E+3
631E+0	1.160666666667E+3
631.5E+0	1.115833333333E+3
632E+0	984.1666666667E+0
632.5E+0	1.143E+3
633E+0	1.142833333333E+3
633.5E+0	1.185333333333E+3
634E+0	1.098333333333E+3
634.5E+0	999.5E+0
635E+0	1.1045E+3
635.5E+0	1.048166666667E+3
636E+0	1.173333333333E+3
636.5E+0	1.004333333333E+3
637E+0	910.5E+0
637.5E+0	983.8333333333E+0
638E+0	987.3333333333E+0
638.5E+0	943.6666666667E+0
639E+0	1.032E+3
639.5E+0	880.1666666667E+0
640E+0	925.1666666667E+0
640.5E+0	918.3333333333E+0
641E+0	894E+0
641.5E+0	1.079E+3
642E+0	930.8333333333E+0
642.5E+0	833.1666666667E+0
643E+0	928.6666666667E+0
643.5E+0	866.1666666667E+0
644E+0	820.1666666667E+0
644.5E+0	925.1666666667E+0
645E+0	907.6666666667E+0
645.5E+0	847.1666666667E+0
646E+0	854.5E+0
646.5E+0	776.8333333333E+0
647E+0	712.1666666667E+0
647.5E+0	779E+0
648E+0	713.1666666667E+0
648.5E+0	946.8333333333E+0
649E+0	745.6666666667E+0
649.5E+0	740.8333333333E+0
650E+0	783.6666666667E+0
650.5E+0	614.6666666667E+0
651E+0	678.3333333333E+0
651.5E+0	711.6666666667E+0
652E+0	723E+0
652.5E+0	815.6666666667E+0
653E+0	699.3333333333E+0
653.5E+0	610.1666666667E+0
654E+0	628.1666666667E+0
654.5E+0	615.8333333333E+0
655E+0	655.3333333333E+0
655.5E+0	556.5E+0
656E+0	720.6666666667E+0
656.5E+0	668.1666666667E+0
657E+0	588.1666666667E+0
657.5E+0	668.6666666667E+0
658E+0	569E+0
658.5E+0	682.6666666667E+0
659E+0	609.8333333333E+0
659.5E+0	589.1666666667E+0
660E+0	562.1666666667E+0
660.5E+0	572.6666666667E+0
661E+0	644.5E+0
661.5E+0	506.5E+0
662E+0	572E+0
662.5E+0	562E+0
663E+0	529.1666666667E+0
663.5E+0	536.8333333333E+0
664E+0	588.8333333333E+0
664.5E+0	561.1666666667E+0
665E+0	441.6666666667E+0
665.5E+0	537.5E+0
666E+0	581E+0
666.5E+0	413E+0
667E+0	512E+0
667.5E+0	511E+0
668E+0	565.5E+0
668.5E+0	497.8333333333E+0
669E+0	506E+0
669.5E+0	458.3333333333E+0
670E+0	449E+0
670.5E+0	429.8333333333E+0
671E+0	557.3333333333E+0
671.5E+0	377.1666666667E+0
672E+0	417.8333333333E+0
672.5E+0	480.6666666667E+0
673E+0	489.5E+0
673.5E+0	505E+0
674E+0	487.1666666667E+0
674.5E+0	355.1666666667E+0
675E+0	430.8333333333E+0
675.5E+0	423.3333333333E+0
676E+0	463.8333333333E+0
676.5E+0	511E+0
677E+0	530.3333333333E+0
677.5E+0	427.6666666667E+0
678E+0	405E+0
678.5E+0	518.3333333333E+0
679E+0	436E+0
679.5E+0	451.1666666667E+0
680E+0	474.6666666667E+0
680.5E+0	517.1666666667E+0
681E+0	420.6666666667E+0
681.5E+0	367.6666666667E+0
682E+0	365.1666666667E+0
682.5E+0	397.1666666667E+0
683E+0	417.3333333333E+0
683.5E+0	399.3333333333E+0
684E+0	351.3333333333E+0
684.5E+0	320E+0
685E+0	358.1666666667E+0
685.5E+0	316.8333333333E+0
686E+0	353E+0
686.5E+0	386.1666666667E+0
687E+0	319.3333333333E+0
687.5E+0	334.6666666667E+0
688E+0	382E+0
688.5E+0	380.1666666667E+0
689E+0	366E+0
689.5E+0	307.3333333333E+0
690E+0	320.3333333333E+0
690.5E+0	289E+0
691E+0	381.1666666667E+0
691.5E+0	280.8333333333E+0
692E+0	289.8333333333E+0
692.5E+0	308.6666666667E+0
693E+0	288.6666666667E+0
693.5E+0	276.8333333333E+0
694E+0	347.1666666667E+0
694.5E+0	302.5E+0
695E+0	323.8333333333E+0
695.5E+0	251.3333333333E+0
696E+0	376.1666666667E+0
696.5E+0	262E+0
697E+0	257E+0
697.5E+0	289.3333333333E+0
698E+0	282.8333333333E+0
698.5E+0	294.5E+0
699E+0	272.5E+0
699.5E+0	252.3333333333E+0
700E+0	322E+0
