#2019-05-30
#11:18
#Balayage par: lalg1702
#ScanTask Size: 11


#Tools.Indice de points(Points)	Tools.Crb 1 Dat(Arb)          	Tools.Random Number(Arb)      	Tools.Temps Abs(ms)           
0E+0	3.642074313445E+9	0E+0	414.042764152E-3	3.642074313448E+9
1E+0	3.642074313448E+9	30.26051549698E-3	317.7192176064E-3	3.64207431345E+9
2E+0	3.64207431345E+9	60.21867792592E-3	493.5672512212E-3	3.642074313451E+9
3E+0	3.642074313452E+9	89.57515523067E-3	617.2633367141E-3	3.642074313453E+9
4E+0	3.642074313453E+9	118.036627194E-3	746.4808024168E-3	3.642074313455E+9
5E+0	3.642074313455E+9	145.3187161961E-3	369.0243272654E-3	3.642074313457E+9
6E+0	3.642074313457E+9	171.1488286219E-3	894.6340320758E-3	3.642074313565E+9
7E+0	3.642074313565E+9	195.2688785264E-3	266.5382405401E-3	3.642074313566E+9
8E+0	3.642074313566E+9	217.437866344E-3	44.85575221994E-3	3.642074313567E+9
9E+0	3.642074313568E+9	237.4342868765E-3	689.2045412886E-3	3.642074313568E+9
10E+0	3.642074313568E+9	255.0583424999E-3	589.8633997534E-3	3.642074313569E+9
