#2020-11-03
#16:21
#Balayage par: dphy-morrislab
#ScanTask Size: 201

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:5; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
560E+0	2.018E+3
560.5E+0	2.5874E+3
561E+0	2.9916E+3
561.5E+0	2.8838E+3
562E+0	3.1146E+3
562.5E+0	3.3614E+3
563E+0	3.2396E+3
563.5E+0	3.3418E+3
564E+0	3.3274E+3
564.5E+0	3.573E+3
565E+0	3.7554E+3
565.5E+0	3.818E+3
566E+0	3.882E+3
566.5E+0	3.9776E+3
567E+0	4.315E+3
567.5E+0	4.408E+3
568E+0	4.1506E+3
568.5E+0	4.2892E+3
569E+0	4.1592E+3
569.5E+0	4.1782E+3
570E+0	4.6358E+3
570.5E+0	4.877E+3
571E+0	4.7582E+3
571.5E+0	5.1522E+3
572E+0	5.4454E+3
572.5E+0	5.6164E+3
573E+0	5.883E+3
573.5E+0	6.0394E+3
574E+0	6.0338E+3
574.5E+0	6.4422E+3
575E+0	6.729E+3
575.5E+0	6.8718E+3
576E+0	6.9804E+3
576.5E+0	7.1548E+3
577E+0	7.013E+3
577.5E+0	7.0986E+3
578E+0	7.5258E+3
578.5E+0	7.4978E+3
579E+0	7.3014E+3
579.5E+0	7.5268E+3
580E+0	7.7506E+3
580.5E+0	7.5034E+3
581E+0	7.8732E+3
581.5E+0	8.1616E+3
582E+0	8.1206E+3
582.5E+0	7.8432E+3
583E+0	7.6102E+3
583.5E+0	7.7666E+3
584E+0	7.5882E+3
584.5E+0	7.6148E+3
585E+0	7.7458E+3
585.5E+0	7.3142E+3
586E+0	7.6656E+3
586.5E+0	7.7926E+3
587E+0	7.4922E+3
587.5E+0	7.7162E+3
588E+0	7.6722E+3
588.5E+0	8.0022E+3
589E+0	7.9288E+3
589.5E+0	7.8494E+3
590E+0	7.9754E+3
590.5E+0	7.4704E+3
591E+0	7.5536E+3
591.5E+0	7.7056E+3
592E+0	7.9526E+3
592.5E+0	7.735E+3
593E+0	7.9096E+3
593.5E+0	7.8866E+3
594E+0	7.6008E+3
594.5E+0	7.565E+3
595E+0	7.837E+3
595.5E+0	7.6534E+3
596E+0	7.9656E+3
596.5E+0	8.1176E+3
597E+0	8.0204E+3
597.5E+0	7.869E+3
598E+0	8.0934E+3
598.5E+0	7.9758E+3
599E+0	8.3376E+3
599.5E+0	8.1304E+3
600E+0	8.3196E+3
600.5E+0	8.9378E+3
601E+0	8.7016E+3
601.5E+0	8.7836E+3
602E+0	9.062E+3
602.5E+0	9.1932E+3
603E+0	9.2138E+3
603.5E+0	9.3794E+3
604E+0	9.784E+3
604.5E+0	9.6792E+3
605E+0	10.2216E+3
605.5E+0	10.311E+3
606E+0	10.3382E+3
606.5E+0	10.6316E+3
607E+0	10.7552E+3
607.5E+0	11.0582E+3
608E+0	10.8654E+3
608.5E+0	11.3098E+3
609E+0	11.3496E+3
609.5E+0	11.2746E+3
610E+0	11.5712E+3
610.5E+0	11.591E+3
611E+0	11.965E+3
611.5E+0	12.4598E+3
612E+0	12.485E+3
612.5E+0	12.6146E+3
613E+0	12.2612E+3
613.5E+0	12.7798E+3
614E+0	13.5206E+3
614.5E+0	13.3222E+3
615E+0	13.4622E+3
615.5E+0	13.5174E+3
616E+0	13.8554E+3
616.5E+0	14.1764E+3
617E+0	14.3674E+3
617.5E+0	14.7416E+3
618E+0	14.317E+3
618.5E+0	14.853E+3
619E+0	15.1434E+3
619.5E+0	14.9512E+3
620E+0	15.1318E+3
620.5E+0	15.3582E+3
621E+0	15.3306E+3
621.5E+0	15.8306E+3
