#2020-11-04
#11:45
#Balayage par: dphy-morrislab
#ScanTask Size: 181

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:10; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
560E+0	1.8579E+3
560.5E+0	2.016E+3
561E+0	2.1663E+3
561.5E+0	2.3285E+3
562E+0	2.5124E+3
562.5E+0	2.5277E+3
563E+0	2.5711E+3
563.5E+0	2.6984E+3
564E+0	2.7815E+3
564.5E+0	3.0781E+3
565E+0	3.0271E+3
565.5E+0	2.9998E+3
566E+0	3.1656E+3
566.5E+0	3.1996E+3
567E+0	3.3288E+3
567.5E+0	3.1804E+3
568E+0	3.2565E+3
568.5E+0	3.4549E+3
569E+0	3.5166E+3
569.5E+0	3.5583E+3
570E+0	3.7749E+3
570.5E+0	3.93E+3
571E+0	4.4383E+3
571.5E+0	5.0733E+3
572E+0	6.0148E+3
572.5E+0	8.0116E+3
573E+0	9.6026E+3
573.5E+0	10.0272E+3
574E+0	8.8632E+3
574.5E+0	6.7228E+3
575E+0	6.486E+3
575.5E+0	5.8402E+3
576E+0	5.9381E+3
576.5E+0	5.7622E+3
577E+0	5.4069E+3
577.5E+0	5.4536E+3
578E+0	5.4958E+3
578.5E+0	5.5087E+3
579E+0	5.4716E+3
579.5E+0	5.7252E+3
580E+0	5.7454E+3
580.5E+0	5.789E+3
581E+0	5.6852E+3
581.5E+0	5.94E+3
582E+0	5.5635E+3
582.5E+0	5.6977E+3
583E+0	5.1654E+3
583.5E+0	5.454E+3
584E+0	5.1628E+3
584.5E+0	5.4236E+3
585E+0	5.428E+3
585.5E+0	5.0719E+3
586E+0	5.1787E+3
586.5E+0	5.0862E+3
587E+0	5.0978E+3
587.5E+0	5.2129E+3
588E+0	5.0129E+3
588.5E+0	5.0804E+3
589E+0	5.0007E+3
589.5E+0	5.1643E+3
590E+0	5.1427E+3
590.5E+0	5.0873E+3
591E+0	4.9975E+3
591.5E+0	5.1985E+3
592E+0	4.8556E+3
592.5E+0	5.0073E+3
593E+0	4.9914E+3
593.5E+0	4.9783E+3
594E+0	4.875E+3
594.5E+0	4.9344E+3
595E+0	4.9229E+3
595.5E+0	4.8487E+3
596E+0	4.6267E+3
596.5E+0	4.8253E+3
597E+0	4.9052E+3
597.5E+0	5.052E+3
598E+0	4.8052E+3
598.5E+0	5.0311E+3
599E+0	4.8265E+3
599.5E+0	5.0869E+3
600E+0	5.0705E+3
600.5E+0	4.972E+3
601E+0	5.1839E+3
601.5E+0	5.1783E+3
602E+0	5.3215E+3
602.5E+0	5.5368E+3
603E+0	5.4212E+3
603.5E+0	5.5579E+3
604E+0	5.5071E+3
604.5E+0	5.901E+3
605E+0	5.7214E+3
605.5E+0	5.7843E+3
606E+0	5.8702E+3
606.5E+0	5.7317E+3
607E+0	5.9371E+3
607.5E+0	6.0712E+3
608E+0	5.6635E+3
608.5E+0	6.0685E+3
609E+0	6.5575E+3
609.5E+0	6.4713E+3
610E+0	6.2751E+3
610.5E+0	6.3894E+3
611E+0	6.5462E+3
611.5E+0	6.6027E+3
612E+0	6.7357E+3
612.5E+0	6.7581E+3
613E+0	6.7744E+3
613.5E+0	6.6319E+3
614E+0	6.837E+3
614.5E+0	6.8964E+3
615E+0	7.1138E+3
615.5E+0	6.9214E+3
616E+0	7.0226E+3
616.5E+0	7.079E+3
617E+0	7.3082E+3
617.5E+0	7.0291E+3
618E+0	6.7988E+3
618.5E+0	7.2481E+3
619E+0	7.1977E+3
619.5E+0	6.983E+3
620E+0	7.0872E+3
620.5E+0	7.2949E+3
621E+0	7.2902E+3
621.5E+0	7.3658E+3
622E+0	7.2794E+3
622.5E+0	7.2224E+3
623E+0	7.0056E+3
623.5E+0	7.0634E+3
624E+0	7.0022E+3
624.5E+0	7.2864E+3
625E+0	7.1161E+3
625.5E+0	7.0535E+3
626E+0	6.9399E+3
626.5E+0	6.8009E+3
627E+0	6.9626E+3
627.5E+0	6.8322E+3
628E+0	7.109E+3
628.5E+0	6.7052E+3
629E+0	6.6784E+3
629.5E+0	6.4609E+3
630E+0	6.6056E+3
630.5E+0	6.5955E+3
631E+0	6.3844E+3
631.5E+0	6.4267E+3
632E+0	6.1296E+3
632.5E+0	6.1493E+3
633E+0	6.343E+3
633.5E+0	6.0352E+3
634E+0	6.2064E+3
634.5E+0	6.0537E+3
635E+0	6.0408E+3
635.5E+0	6.1585E+3
636E+0	5.9203E+3
636.5E+0	5.8104E+3
637E+0	5.7032E+3
637.5E+0	5.9251E+3
638E+0	5.8288E+3
638.5E+0	5.7916E+3
639E+0	5.7906E+3
639.5E+0	5.589E+3
640E+0	5.5464E+3
640.5E+0	5.4884E+3
641E+0	5.6677E+3
641.5E+0	5.4872E+3
642E+0	5.4752E+3
642.5E+0	5.2751E+3
643E+0	5.2017E+3
643.5E+0	5.427E+3
644E+0	5.1803E+3
644.5E+0	5.086E+3
645E+0	5.2101E+3
645.5E+0	4.9368E+3
646E+0	5.0952E+3
646.5E+0	4.9393E+3
647E+0	5.0772E+3
647.5E+0	4.9498E+3
648E+0	4.8627E+3
648.5E+0	4.6186E+3
649E+0	4.6975E+3
649.5E+0	4.5926E+3
650E+0	4.6046E+3
