#2020-11-03
#11:12
#Balayage par: dphy-morrislab
#ScanTask Size: 61

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:2; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
605E+0	8.8646E+3
605.5E+0	8.8728E+3
606E+0	9.1201E+3
606.5E+0	9.4946E+3
607E+0	9.7646E+3
607.5E+0	9.4164E+3
608E+0	9.5481E+3
608.5E+0	9.9604E+3
609E+0	9.8028E+3
609.5E+0	10.2272E+3
610E+0	9.8571E+3
610.5E+0	10.0803E+3
611E+0	10.3288E+3
611.5E+0	10.7222E+3
612E+0	10.9406E+3
612.5E+0	11.0764E+3
613E+0	10.771E+3
613.5E+0	10.9636E+3
614E+0	11.6396E+3
614.5E+0	11.5929E+3
615E+0	11.4639E+3
615.5E+0	11.6155E+3
616E+0	11.6812E+3
616.5E+0	11.5835E+3
617E+0	11.794E+3
617.5E+0	11.8758E+3
618E+0	11.7106E+3
618.5E+0	12.2399E+3
619E+0	12.3131E+3
619.5E+0	12.3233E+3
620E+0	11.8929E+3
620.5E+0	12.3969E+3
621E+0	12.7047E+3
621.5E+0	12.3942E+3
622E+0	12.1006E+3
622.5E+0	12.4189E+3
623E+0	12.4272E+3
623.5E+0	12.287E+3
624E+0	12.3787E+3
624.5E+0	12.514E+3
625E+0	11.9567E+3
625.5E+0	12.0852E+3
626E+0	11.9693E+3
626.5E+0	11.6672E+3
627E+0	11.8335E+3
627.5E+0	11.5932E+3
628E+0	11.536E+3
628.5E+0	11.8134E+3
629E+0	11.3558E+3
629.5E+0	11.4174E+3
630E+0	11.2921E+3
630.5E+0	11.3093E+3
631E+0	11.0179E+3
631.5E+0	10.8108E+3
632E+0	10.9507E+3
632.5E+0	10.5359E+3
633E+0	10.7824E+3
633.5E+0	10.7074E+3
634E+0	10.3773E+3
634.5E+0	10.4341E+3
635E+0	10.5456E+3
