#2020-11-02
#16:48
#Balayage par: dphy-morrislab
#ScanTask Size: 201

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:1; Dwell(s)1.000000E-1; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
550E+0	192E+0
551E+0	203E+0
552E+0	491E+0
553E+0	472E+0
554E+0	649E+0
555E+0	789E+0
556E+0	840E+0
557E+0	1.085E+3
558E+0	1.693E+3
559E+0	2.34E+3
560E+0	2.833E+3
561E+0	3.715E+3
562E+0	3.593E+3
563E+0	4.646E+3
564E+0	4.629E+3
565E+0	4.883E+3
566E+0	4.54E+3
567E+0	4.492E+3
568E+0	4.742E+3
569E+0	5.591E+3
570E+0	5.534E+3
571E+0	6.898E+3
572E+0	7.676E+3
573E+0	7.551E+3
574E+0	8.721E+3
575E+0	8.686E+3
576E+0	7.94E+3
577E+0	8.101E+3
578E+0	8.584E+3
579E+0	8.328E+3
580E+0	9.354E+3
581E+0	9.669E+3
582E+0	9.03E+3
583E+0	8.176E+3
584E+0	8.523E+3
585E+0	8.48E+3
586E+0	7.772E+3
587E+0	8.215E+3
588E+0	8.151E+3
589E+0	8.005E+3
590E+0	8.188E+3
591E+0	7.807E+3
592E+0	8.335E+3
593E+0	7.327E+3
594E+0	7.649E+3
595E+0	7.513E+3
596E+0	7.136E+3
597E+0	7.654E+3
598E+0	8.189E+3
599E+0	6.739E+3
600E+0	8.394E+3
601E+0	8.429E+3
602E+0	8.082E+3
603E+0	8.984E+3
604E+0	9.247E+3
605E+0	9.379E+3
606E+0	9.841E+3
607E+0	9.696E+3
608E+0	9.472E+3
609E+0	9.95E+3
610E+0	10.427E+3
611E+0	10.644E+3
612E+0	10.698E+3
613E+0	11.897E+3
614E+0	10.837E+3
615E+0	10.986E+3
616E+0	12.028E+3
617E+0	12.14E+3
618E+0	12.318E+3
619E+0	12.578E+3
620E+0	13.554E+3
621E+0	13.592E+3
622E+0	13.627E+3
623E+0	13.211E+3
624E+0	12.252E+3
625E+0	12.048E+3
626E+0	11.606E+3
627E+0	12.337E+3
628E+0	12.584E+3
629E+0	11.605E+3
630E+0	11.845E+3
631E+0	10.535E+3
632E+0	11.233E+3
633E+0	11.261E+3
634E+0	11.878E+3
635E+0	10.279E+3
636E+0	10.786E+3
637E+0	10.375E+3
638E+0	10.423E+3
639E+0	10.027E+3
640E+0	9.56E+3
641E+0	9.776E+3
642E+0	8.613E+3
643E+0	9.98E+3
644E+0	9.213E+3
645E+0	9.691E+3
646E+0	8.226E+3
647E+0	8.656E+3
648E+0	8.33E+3
649E+0	8.105E+3
650E+0	8.49E+3
651E+0	7.776E+3
652E+0	8.079E+3
653E+0	8.106E+3
654E+0	7.163E+3
655E+0	8.227E+3
656E+0	7.104E+3
657E+0	7.115E+3
658E+0	6.598E+3
659E+0	6.042E+3
660E+0	7.094E+3
661E+0	6.503E+3
662E+0	6.872E+3
663E+0	6.897E+3
664E+0	6.124E+3
665E+0	6.151E+3
666E+0	5.732E+3
667E+0	5.591E+3
668E+0	6.633E+3
669E+0	5.427E+3
670E+0	5.989E+3
671E+0	5.954E+3
672E+0	5.414E+3
673E+0	5.379E+3
674E+0	4.774E+3
675E+0	4.719E+3
676E+0	5.463E+3
677E+0	5.16E+3
678E+0	4.773E+3
679E+0	4.969E+3
680E+0	4.59E+3
681E+0	5.018E+3
682E+0	4.598E+3
683E+0	4.452E+3
684E+0	4.727E+3
685E+0	3.963E+3
686E+0	5E+3
687E+0	4.167E+3
688E+0	4.285E+3
689E+0	4.624E+3
690E+0	3.811E+3
691E+0	4.103E+3
692E+0	4.006E+3
693E+0	3.65E+3
694E+0	4.095E+3
695E+0	3.232E+3
696E+0	3.44E+3
697E+0	3.554E+3
698E+0	2.48E+3
699E+0	2.74E+3
700E+0	2.899E+3
701E+0	2.55E+3
702E+0	3.074E+3
703E+0	2.917E+3
704E+0	2.742E+3
705E+0	3.063E+3
