#2020-11-05
#11:20
#Balayage par: dphy-morrislab
#ScanTask Size: 301

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:1; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
450E+0	223E+0
451E+0	220E+0
452E+0	150E+0
453E+0	299E+0
454E+0	153E+0
455E+0	176E+0
456E+0	149E+0
457E+0	223E+0
458E+0	111E+0
459E+0	369E+0
460E+0	284E+0
461E+0	171E+0
462E+0	127E+0
463E+0	141E+0
464E+0	155E+0
465E+0	117E+0
466E+0	93E+0
467E+0	140E+0
468E+0	169E+0
469E+0	262E+0
470E+0	147E+0
471E+0	112E+0
472E+0	126E+0
473E+0	191E+0
474E+0	145E+0
475E+0	123E+0
476E+0	192E+0
477E+0	153E+0
478E+0	319E+0
479E+0	314E+0
480E+0	223E+0
481E+0	104E+0
482E+0	198E+0
483E+0	165E+0
484E+0	144E+0
485E+0	357E+0
486E+0	148E+0
487E+0	219E+0
488E+0	221E+0
489E+0	181E+0
490E+0	178E+0
491E+0	179E+0
492E+0	120E+0
493E+0	198E+0
494E+0	336E+0
495E+0	140E+0
496E+0	137E+0
497E+0	272E+0
498E+0	125E+0
499E+0	168E+0
500E+0	278E+0
501E+0	277E+0
502E+0	288E+0
503E+0	305E+0
504E+0	310E+0
505E+0	252E+0
506E+0	242E+0
507E+0	262E+0
508E+0	339E+0
509E+0	322E+0
510E+0	300E+0
511E+0	262E+0
512E+0	632E+0
513E+0	279E+0
514E+0	574E+0
515E+0	442E+0
516E+0	323E+0
517E+0	325E+0
518E+0	412E+0
519E+0	506E+0
520E+0	383E+0
521E+0	556E+0
522E+0	308E+0
523E+0	583E+0
524E+0	441E+0
525E+0	375E+0
526E+0	566E+0
527E+0	734E+0
528E+0	726E+0
529E+0	433E+0
530E+0	667E+0
531E+0	672E+0
532E+0	723E+0
533E+0	589E+0
534E+0	987E+0
535E+0	815E+0
536E+0	772E+0
537E+0	1.435E+3
538E+0	865E+0
539E+0	959E+0
540E+0	1.051E+3
541E+0	1.134E+3
542E+0	1.24E+3
543E+0	1.02E+3
544E+0	1.007E+3
545E+0	938E+0
546E+0	989E+0
547E+0	1.469E+3
548E+0	1.078E+3
549E+0	1.412E+3
550E+0	1.199E+3
551E+0	1.309E+3
552E+0	1.848E+3
553E+0	1.623E+3
554E+0	1.623E+3
555E+0	1.382E+3
556E+0	1.743E+3
557E+0	1.62E+3
558E+0	2.228E+3
559E+0	1.714E+3
560E+0	1.706E+3
561E+0	1.729E+3
562E+0	1.652E+3
563E+0	1.868E+3
564E+0	2.034E+3
565E+0	2.13E+3
566E+0	2.354E+3
567E+0	2.768E+3
568E+0	2.624E+3
569E+0	2.729E+3
570E+0	2.913E+3
571E+0	2.891E+3
572E+0	3.059E+3
573E+0	3.028E+3
574E+0	3.304E+3
575E+0	3.342E+3
576E+0	2.858E+3
577E+0	3.467E+3
578E+0	3.578E+3
579E+0	3.348E+3
580E+0	3.671E+3
581E+0	3.4E+3
582E+0	3.587E+3
583E+0	3.943E+3
584E+0	4.255E+3
585E+0	4.306E+3
586E+0	3.806E+3
587E+0	4.702E+3
588E+0	4.474E+3
589E+0	4.039E+3
590E+0	4.511E+3
591E+0	4.708E+3
592E+0	4.686E+3
593E+0	5.05E+3
594E+0	4.932E+3
595E+0	5.581E+3
596E+0	4.715E+3
597E+0	4.401E+3
598E+0	5.038E+3
599E+0	6.053E+3
600E+0	6.334E+3
601E+0	6.119E+3
602E+0	6.785E+3
603E+0	6.979E+3
604E+0	7.106E+3
605E+0	7.334E+3
606E+0	7.356E+3
