#2020-11-02
#17:04
#Balayage par: dphy-morrislab
#ScanTask Size: 201

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:1; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
550E+0	80E+0
551E+0	17E+0
552E+0	70E+0
553E+0	65E+0
554E+0	33E+0
555E+0	49E+0
556E+0	193E+0
557E+0	155E+0
558E+0	201E+0
559E+0	216E+0
560E+0	719E+0
561E+0	896E+0
562E+0	731E+0
563E+0	863E+0
564E+0	923E+0
565E+0	824E+0
566E+0	1.033E+3
567E+0	1.39E+3
568E+0	1.419E+3
569E+0	1.285E+3
570E+0	1.173E+3
571E+0	1.638E+3
572E+0	1.88E+3
573E+0	1.42E+3
574E+0	1.788E+3
575E+0	2.429E+3
576E+0	1.794E+3
577E+0	2.685E+3
578E+0	2.297E+3
579E+0	2.896E+3
580E+0	1.827E+3
581E+0	2.209E+3
582E+0	2.338E+3
583E+0	1.979E+3
584E+0	1.958E+3
585E+0	1.781E+3
586E+0	1.828E+3
587E+0	1.743E+3
588E+0	1.615E+3
589E+0	2.134E+3
590E+0	2.241E+3
591E+0	1.586E+3
592E+0	1.427E+3
593E+0	1.584E+3
594E+0	1.854E+3
595E+0	1.759E+3
596E+0	1.822E+3
597E+0	1.661E+3
598E+0	1.585E+3
599E+0	2.369E+3
600E+0	1.707E+3
601E+0	1.954E+3
602E+0	2.556E+3
603E+0	1.871E+3
604E+0	1.728E+3
605E+0	2.459E+3
606E+0	2.331E+3
607E+0	2.295E+3
608E+0	2.133E+3
609E+0	2.065E+3
610E+0	2.121E+3
611E+0	2.766E+3
612E+0	2.385E+3
613E+0	3.17E+3
614E+0	2.661E+3
615E+0	3.187E+3
616E+0	2.888E+3
617E+0	2.92E+3
618E+0	2.988E+3
619E+0	3.354E+3
620E+0	3.089E+3
621E+0	3.147E+3
622E+0	2.818E+3
623E+0	2.609E+3
624E+0	2.659E+3
625E+0	3.181E+3
626E+0	2.788E+3
627E+0	3.346E+3
628E+0	2.503E+3
629E+0	2.95E+3
630E+0	2.652E+3
631E+0	2.617E+3
632E+0	2.31E+3
633E+0	2.337E+3
634E+0	2.138E+3
635E+0	2.187E+3
636E+0	2.46E+3
637E+0	2.311E+3
638E+0	2.424E+3
639E+0	2.14E+3
640E+0	2.343E+3
641E+0	2.021E+3
642E+0	2.006E+3
643E+0	1.94E+3
644E+0	2.308E+3
645E+0	2.216E+3
646E+0	1.771E+3
647E+0	2.104E+3
648E+0	2.006E+3
649E+0	2.017E+3
650E+0	1.988E+3
651E+0	1.741E+3
652E+0	1.962E+3
653E+0	1.607E+3
654E+0	1.794E+3
655E+0	1.295E+3
656E+0	1.561E+3
657E+0	1.423E+3
658E+0	2.081E+3
659E+0	1.339E+3
660E+0	1.55E+3
661E+0	1.2E+3
662E+0	1.543E+3
663E+0	1.602E+3
664E+0	1.228E+3
665E+0	1.329E+3
666E+0	1.148E+3
667E+0	1.467E+3
668E+0	1.581E+3
669E+0	1.079E+3
670E+0	1.183E+3
671E+0	1.005E+3
672E+0	1.081E+3
673E+0	848E+0
674E+0	1.104E+3
675E+0	1.004E+3
676E+0	1.076E+3
677E+0	1.105E+3
678E+0	1.054E+3
679E+0	1.376E+3
680E+0	1.148E+3
681E+0	1.136E+3
682E+0	1.078E+3
683E+0	1E+3
684E+0	692E+0
685E+0	958E+0
686E+0	608E+0
687E+0	701E+0
688E+0	1.119E+3
689E+0	802E+0
690E+0	888E+0
691E+0	1.028E+3
692E+0	818E+0
693E+0	652E+0
694E+0	789E+0
695E+0	783E+0
696E+0	686E+0
697E+0	781E+0
698E+0	618E+0
699E+0	561E+0
700E+0	812E+0
701E+0	1.015E+3
702E+0	498E+0
703E+0	553E+0
704E+0	533E+0
705E+0	559E+0
706E+0	558E+0
707E+0	430E+0
708E+0	369E+0
709E+0	441E+0
710E+0	579E+0
711E+0	415E+0
712E+0	578E+0
713E+0	391E+0
