#2020-11-30
#12:41
#Balayage par: Administrateur
#ScanTask Size: 1451

#Instrument: Triax320@Triax320.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; Grating#: 0; Line Density(Grv/mm): 1800; Blaze: 400nm; Input Slit(mm): 0.100; Output Slit(mm): 0.200;
#Instrument: SR530@SR530.lvclass Function:Read Mag & Phase (V,°); Parameters:*BeforeWait(ms):1000*AfterWait(ms):0BandFilter: On; LineFilter1x: On; LineFilter2x: On; Expand Ch1: Off; Expand Ch2: Off; Sensitivity: 10 mV; Pre Time: 300 ms; Post Time: 0.1 s; Dynamic Res.: Low; Reference Trigger: Symmetric; Channels Settings: R, Teta; Frequency: 320.000000; 

#Triax320.Position(nm)         	SR530.Mag(V)                  	SR530.Phase(°)                
310.02E+0	0E+0	0E+0
310.2028E+0	0E+0	0E+0
310.3855333333E+0	0E+0	0E+0
310.6138666667E+0	0E+0	0E+0
310.7966666667E+0	0E+0	0E+0
310.9793333333E+0	0E+0	0E+0
311.2077333333E+0	0E+0	0E+0
311.3904E+0	0E+0	0E+0
311.6187333333E+0	0E+0	0E+0
311.8014666667E+0	0E+0	0E+0
311.984E+0	0E+0	0E+0
312.2124E+0	0E+0	0E+0
312.3950666667E+0	0E+0	0E+0
312.5776E+0	0E+0	0E+0
312.8059333333E+0	0E+0	0E+0
312.9885333333E+0	0E+0	0E+0
313.2168E+0	15E-6	0E+0
313.3993333333E+0	15E-6	0E+0
313.5819333333E+0	0E+0	0E+0
313.8101333333E+0	0E+0	0E+0
313.9926666667E+0	0E+0	0E+0
314.2208E+0	0E+0	0E+0
314.4034666667E+0	0E+0	0E+0
314.5859333333E+0	0E+0	0E+0
314.814E+0	0E+0	0E+0
314.9965333333E+0	0E+0	0E+0
315.1790666667E+0	0E+0	0E+0
315.4072E+0	0E+0	0E+0
315.5896666667E+0	0E+0	0E+0
315.8177333333E+0	0E+0	0E+0
316.0001333333E+0	0E+0	0E+0
316.1826E+0	0E+0	0E+0
316.4106666667E+0	0E+0	0E+0
316.5930666667E+0	0E+0	0E+0
316.821E+0	0E+0	0E+0
317.0034666667E+0	0E+0	0E+0
317.1858E+0	0E+0	0E+0
317.4137333333E+0	0E+0	0E+0
317.5961333333E+0	0E+0	0E+0
317.7785333333E+0	0E+0	0E+0
318.0064666667E+0	0E+0	0E+0
318.1888E+0	0E+0	0E+0
318.4166666667E+0	0E+0	0E+0
318.5989333333E+0	0E+0	0E+0
318.7812666667E+0	0E+0	0E+0
319.0091333333E+0	0E+0	0E+0
319.1914666667E+0	0E+0	0E+0
319.4192666667E+0	0E+0	0E+0
319.6015333333E+0	0E+0	0E+0
319.7837333333E+0	0E+0	0E+0
320.0116E+0	0E+0	0E+0
320.1937333333E+0	0E+0	0E+0
320.4215333333E+0	0E+0	0E+0
320.6037333333E+0	0E+0	0E+0
320.7859333333E+0	0E+0	0E+0
321.0136E+0	0E+0	0E+0
321.1958666667E+0	0E+0	0E+0
321.378E+0	0E+0	0E+0
321.6057333333E+0	0E+0	0E+0
321.7878666667E+0	0E+0	0E+0
322.0154666667E+0	0E+0	0E+0
322.1976E+0	0E+0	0E+0
322.3797333333E+0	0E+0	0E+0
322.6073333333E+0	0E+0	0E+0
322.7894666667E+0	0E+0	0E+0
323.0170666667E+0	0E+0	0E+0
323.1990666667E+0	0E+0	0E+0
323.3811333333E+0	0E+0	0E+0
323.6086666667E+0	0E+0	0E+0
323.7907333333E+0	0E+0	0E+0
324.0182666667E+0	0E+0	0E+0
324.2002666667E+0	0E+0	0E+0
324.3822666667E+0	0E+0	0E+0
324.6097333333E+0	0E+0	0E+0
324.7917333333E+0	0E+0	0E+0
325.0192E+0	0E+0	0E+0
325.2011333333E+0	0E+0	0E+0
325.3830666667E+0	0E+0	0E+0
325.6105333333E+0	0E+0	0E+0
325.7924666667E+0	0E+0	0E+0
326.0198E+0	0E+0	0E+0
326.2017333333E+0	0E+0	0E+0
326.3836E+0	0E+0	0E+0
326.6109333333E+0	0E+0	0E+0
326.7928E+0	0E+0	0E+0
327.0201333333E+0	0E+0	0E+0
327.202E+0	0E+0	0E+0
327.3838666667E+0	0E+0	0E+0
327.6111333333E+0	0E+0	0E+0
327.7929333333E+0	0E+0	0E+0
328.0202E+0	0E+0	0E+0
328.202E+0	0E+0	0E+0
328.3837333333E+0	0E+0	0E+0
328.6109333333E+0	0E+0	0E+0
328.7926666667E+0	0E+0	0E+0
329.0198666667E+0	0E+0	0E+0
329.2016E+0	0E+0	0E+0
329.3834666667E+0	0E+0	0E+0
329.6105333333E+0	0E+0	0E+0
329.7922E+0	0E+0	0E+0
330.0193333333E+0	0E+0	0E+0
330.2010666667E+0	0E+0	0E+0
330.3826666667E+0	0E+0	0E+0
330.6097333333E+0	0E+0	0E+0
330.7913333333E+0	0E+0	0E+0
331.0184E+0	0E+0	0E+0
331.2001333333E+0	0E+0	0E+0
331.3816666667E+0	0E+0	0E+0
331.6086666667E+0	0E+0	0E+0
331.7902666667E+0	0E+0	0E+0
332.0173333333E+0	0E+0	0E+0
332.1988E+0	0E+0	0E+0
332.3804E+0	0E+0	0E+0
332.6073333333E+0	0E+0	0E+0
332.7889333333E+0	0E+0	0E+0
333.0157333333E+0	0E+0	0E+0
333.1972666667E+0	0E+0	0E+0
333.3788E+0	0E+0	0E+0
333.6057333333E+0	0E+0	0E+0
333.7872E+0	0E+0	0E+0
334.014E+0	0E+0	0E+0
334.1954666667E+0	0E+0	0E+0
334.4222666667E+0	78E-6	-63.15E+0
334.6036E+0	0E+0	0E+0
334.7851333333E+0	0E+0	0E+0
335.0118666667E+0	0E+0	0E+0
335.1932666667E+0	0E+0	0E+0
335.42E+0	0E+0	0E+0
335.6013333333E+0	0E+0	0E+0
335.7828E+0	0E+0	0E+0
336.0094666667E+0	0E+0	0E+0
336.1908E+0	0E+0	0E+0
336.4174666667E+0	0E+0	0E+0
336.5988E+0	0E+0	0E+0
336.7801333333E+0	0E+0	0E+0
337.0067333333E+0	0E+0	0E+0
337.188E+0	0E+0	0E+0
337.4146E+0	0E+0	0E+0
337.5959333333E+0	0E+0	0E+0
337.8224666667E+0	0E+0	0E+0
338.0037333333E+0	0E+0	0E+0
338.1849333333E+0	0E+0	0E+0
338.4114666667E+0	0E+0	0E+0
338.5926666667E+0	0E+0	0E+0
338.8192E+0	0E+0	0E+0
339.0003333333E+0	0E+0	0E+0
339.1815333333E+0	0E+0	0E+0
339.408E+0	0E+0	0E+0
339.5892E+0	0E+0	0E+0
339.8156E+0	0E+0	0E+0
339.9966666667E+0	0E+0	0E+0
340.1778666667E+0	0E+0	0E+0
340.4042E+0	0E+0	0E+0
340.5853333333E+0	0E+0	0E+0
340.8116666667E+0	0E+0	0E+0
340.9926666667E+0	0E+0	0E+0
341.2190666667E+0	0E+0	0E+0
341.4001333333E+0	0E+0	0E+0
341.5811333333E+0	0E+0	0E+0
341.8074666667E+0	0E+0	0E+0
341.9884E+0	0E+0	0E+0
342.2146666667E+0	0E+0	0E+0
342.3957333333E+0	0E+0	0E+0
342.6218666667E+0	0E+0	0E+0
342.8028666667E+0	0E+0	0E+0
342.9838666667E+0	0E+0	0E+0
343.21E+0	0E+0	0E+0
343.3909333333E+0	0E+0	0E+0
343.6171333333E+0	0E+0	0E+0
343.798E+0	0E+0	0E+0
343.9789333333E+0	0E+0	0E+0
344.2050666667E+0	0E+0	0E+0
344.3859333333E+0	0E+0	0E+0
344.612E+0	0E+0	0E+0
344.7928E+0	0E+0	0E+0
345.0188666667E+0	0E+0	0E+0
345.1997333333E+0	0E+0	0E+0
345.3806E+0	0E+0	0E+0
345.6066E+0	0E+0	0E+0
345.7873333333E+0	0E+0	0E+0
346.0133333333E+0	0E+0	0E+0
346.1941333333E+0	0E+0	0E+0
346.4201333333E+0	0E+0	0E+0
346.6008E+0	0E+0	0E+0
346.7815333333E+0	0E+0	0E+0
347.0074666667E+0	0E+0	0E+0
347.1881333333E+0	0E+0	0E+0
347.414E+0	0E+0	0E+0
347.5946666667E+0	0E+0	0E+0
347.8206E+0	0E+0	0E+0
348.0012666667E+0	0E+0	0E+0
348.1819333333E+0	0E+0	0E+0
348.4077333333E+0	0E+0	0E+0
348.5884E+0	0E+0	0E+0
348.8141333333E+0	0E+0	0E+0
348.9948E+0	0E+0	0E+0
349.2204E+0	0E+0	0E+0
349.4010666667E+0	0E+0	0E+0
349.5816E+0	0E+0	0E+0
349.8073333333E+0	0E+0	0E+0
349.9878666667E+0	0E+0	0E+0
350.2135333333E+0	0E+0	0E+0
350.394E+0	0E+0	0E+0
350.6197333333E+0	0E+0	0E+0
350.8001333333E+0	0E+0	0E+0
350.9806666667E+0	0E+0	0E+0
351.2064E+0	0E+0	0E+0
351.3868E+0	0E+0	0E+0
351.6123333333E+0	0E+0	0E+0
351.7928E+0	0E+0	0E+0
352.0183333333E+0	0E+0	0E+0
352.1986666667E+0	0E+0	0E+0
352.3791333333E+0	0E+0	0E+0
352.6046666667E+0	0E+0	0E+0
352.7849333333E+0	0E+0	0E+0
353.0104666667E+0	0E+0	0E+0
353.1908666667E+0	0E+0	0E+0
353.4162666667E+0	0E+0	0E+0
353.5966666667E+0	0E+0	0E+0
353.822E+0	0E+0	0E+0
354.0023333333E+0	0E+0	0E+0
354.1826666667E+0	0E+0	0E+0
354.408E+0	0E+0	0E+0
354.5882666667E+0	0E+0	0E+0
354.8136E+0	0E+0	0E+0
354.9938E+0	0E+0	0E+0
355.2191333333E+0	0E+0	0E+0
355.3993333333E+0	0E+0	0E+0
355.5796E+0	0E+0	0E+0
355.8048E+0	0E+0	0E+0
355.9850666667E+0	0E+0	0E+0
356.2102666667E+0	0E+0	0E+0
356.3904666667E+0	0E+0	0E+0
356.6156E+0	0E+0	0E+0
356.7957333333E+0	0E+0	0E+0
357.0209333333E+0	0E+0	0E+0
357.201E+0	0E+0	0E+0
357.3812E+0	0E+0	0E+0
357.6062666667E+0	0E+0	0E+0
357.7863333333E+0	0E+0	0E+0
358.0114666667E+0	0E+0	0E+0
358.1914666667E+0	0E+0	0E+0
358.4165333333E+0	0E+0	0E+0
358.5966E+0	0E+0	0E+0
358.8216E+0	0E+0	0E+0
359.0016E+0	0E+0	0E+0
359.1816E+0	0E+0	0E+0
359.4066E+0	0E+0	0E+0
359.5866E+0	0E+0	0E+0
359.8115333333E+0	0E+0	0E+0
359.9914666667E+0	0E+0	0E+0
360.2164E+0	0E+0	0E+0
360.3963333333E+0	0E+0	0E+0
360.6212E+0	0E+0	0E+0
360.8011333333E+0	0E+0	0E+0
360.981E+0	0E+0	0E+0
361.2058666667E+0	0E+0	0E+0
361.3857333333E+0	0E+0	0E+0
