#2021-02-10
#16:02
#Balayage par: lalg1702
#ScanTask Size: 101


#Ind Point(Point)              	Temps Abs(ms)                 	Random Number(Arb)            	Crb 1 Dat(Arb)                
0E+0	3.695835770835E+9	3.695835770835E+9	561.7800271011E-3	0E+0
1E+0	3.695835770837E+9	3.695835770837E+9	760.7484735145E-3	49.5213842439E-3
2E+0	3.695835770864E+9	3.695835770864E+9	949.9287480895E-3	98.54796718603E-3
3E+0	3.695835770871E+9	3.695835770871E+9	542.5607099026E-3	146.5898914157E-3
4E+0	3.695835770885E+9	3.695835770885E+9	481.5156048218E-3	193.1671379064E-3
5E+0	3.695835770895E+9	3.695835770895E+9	244.5087102512E-3	237.8143222078E-3
6E+0	3.695835770921E+9	3.695835770921E+9	173.0235277682E-3	280.0853444127E-3
7E+0	3.695835770926E+9	3.695835770926E+9	252.7222576327E-3	319.5578464401E-3
8E+0	3.695835770946E+9	3.695835770946E+9	8.219902947931E-3	355.8374320976E-3
9E+0	3.695835770955E+9	3.695835770955E+9	474.70820712E-3	388.5616077578E-3
10E+0	3.695835770974E+9	3.695835770974E+9	856.0376931573E-3	417.4034042747E-3
11E+0	3.695835770992E+9	3.695835770992E+9	637.5273775667E-3	442.0746439513E-3
12E+0	3.695835771024E+9	3.695835771024E+9	736.9540512759E-3	462.3288199161E-3
13E+0	3.695835771031E+9	3.695835771031E+9	588.1074192784E-3	477.9635591377E-3
14E+0	3.695835771047E+9	3.695835771047E+9	4.748798672233E-3	488.8226444703E-3
15E+0	3.695835771057E+9	3.695835771057E+9	211.6413022899E-3	494.7975755225E-3
16E+0	3.695835771091E+9	3.695835771091E+9	618.5596436958E-3	495.8286527585E-3
17E+0	3.695835771112E+9	3.695835771112E+9	906.0908555236E-3	491.9055739953E-3
18E+0	3.695835771129E+9	3.695835771129E+9	512.6460466206E-3	483.0675373391E-3
19E+0	3.695835771149E+9	3.695835771149E+9	846.2583640621E-3	469.4028495307E-3
20E+0	3.695835771174E+9	3.695835771174E+9	315.2914936747E-3	451.0480436137E-3
21E+0	3.695835771194E+9	3.695835771194E+9	7.268776962925E-3	428.1865147416E-3
22E+0	3.695835771221E+9	3.695835771221E+9	399.1196321696E-3	401.0466877538E-3
23E+0	3.695835771251E+9	3.695835771251E+9	196.7518178444E-3	369.8997348305E-3
