#2020-11-05
#11:41
#Balayage par: dphy-morrislab
#ScanTask Size: 233

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:1; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
518E+0	10E+6
519E+0	466E+0
520E+0	273E+0
521E+0	401E+0
522E+0	378E+0
523E+0	419E+0
524E+0	564E+0
525E+0	543E+0
526E+0	702E+0
527E+0	608E+0
528E+0	565E+0
529E+0	785E+0
530E+0	588E+0
531E+0	346E+0
532E+0	552E+0
533E+0	426E+0
534E+0	358E+0
535E+0	522E+0
536E+0	312E+0
537E+0	365E+0
538E+0	660E+0
539E+0	501E+0
540E+0	626E+0
541E+0	899E+0
542E+0	1.292E+3
543E+0	1.765E+3
544E+0	1.859E+3
545E+0	1.62E+3
546E+0	1.612E+3
547E+0	924E+0
548E+0	784E+0
549E+0	603E+0
550E+0	591E+0
551E+0	646E+0
552E+0	634E+0
553E+0	850E+0
554E+0	495E+0
555E+0	457E+0
556E+0	507E+0
557E+0	285E+0
558E+0	622E+0
559E+0	701E+0
560E+0	461E+0
561E+0	593E+0
562E+0	635E+0
563E+0	523E+0
564E+0	424E+0
565E+0	476E+0
566E+0	532E+0
567E+0	410E+0
568E+0	492E+0
569E+0	492E+0
570E+0	485E+0
571E+0	514E+0
572E+0	475E+0
573E+0	723E+0
574E+0	773E+0
575E+0	701E+0
576E+0	861E+0
577E+0	787E+0
578E+0	966E+0
579E+0	962E+0
580E+0	708E+0
581E+0	722E+0
582E+0	1.018E+3
583E+0	638E+0
584E+0	895E+0
585E+0	904E+0
586E+0	752E+0
587E+0	1.245E+3
588E+0	1.025E+3
589E+0	878E+0
590E+0	813E+0
591E+0	988E+0
592E+0	793E+0
593E+0	872E+0
594E+0	796E+0
595E+0	820E+0
596E+0	696E+0
597E+0	1.058E+3
598E+0	602E+0
599E+0	895E+0
600E+0	736E+0
601E+0	854E+0
602E+0	900E+0
603E+0	1.038E+3
604E+0	984E+0
605E+0	1.085E+3
606E+0	1.297E+3
607E+0	1.079E+3
608E+0	1.289E+3
609E+0	1.463E+3
610E+0	1.886E+3
611E+0	2.174E+3
612E+0	2.972E+3
613E+0	2.705E+3
614E+0	2.231E+3
615E+0	1.666E+3
616E+0	1.982E+3
617E+0	1.95E+3
618E+0	2.064E+3
619E+0	2.285E+3
620E+0	2.035E+3
621E+0	1.794E+3
622E+0	2.53E+3
623E+0	2.079E+3
624E+0	2.486E+3
625E+0	2.34E+3
626E+0	2.295E+3
627E+0	2.745E+3
628E+0	2.194E+3
629E+0	2.33E+3
630E+0	1.926E+3
631E+0	2.329E+3
632E+0	1.62E+3
633E+0	2.015E+3
634E+0	2.093E+3
635E+0	2.307E+3
636E+0	2.475E+3
637E+0	2.231E+3
638E+0	2.405E+3
639E+0	2.47E+3
640E+0	2.29E+3
641E+0	2.133E+3
642E+0	2.219E+3
643E+0	2.174E+3
644E+0	2.62E+3
645E+0	2.729E+3
646E+0	2.193E+3
647E+0	1.617E+3
648E+0	2.105E+3
649E+0	2.339E+3
650E+0	1.989E+3
651E+0	2.257E+3
652E+0	2.329E+3
653E+0	2.181E+3
654E+0	2.083E+3
655E+0	2.224E+3
656E+0	1.863E+3
657E+0	2.201E+3
658E+0	2.338E+3
659E+0	2.037E+3
660E+0	2.06E+3
661E+0	1.733E+3
