#2020-11-02
#16:29
#Balayage par: dphy-morrislab
#ScanTask Size: 201

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:1; Dwell(s)1.000000E-1; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
550E+0	29E+0
551E+0	34E+0
552E+0	137E+0
553E+0	75E+0
554E+0	120E+0
555E+0	64E+0
556E+0	134E+0
557E+0	242E+0
558E+0	133E+0
559E+0	154E+0
560E+0	437E+0
561E+0	407E+0
562E+0	326E+0
563E+0	356E+0
564E+0	328E+0
565E+0	650E+0
566E+0	482E+0
567E+0	508E+0
568E+0	591E+0
569E+0	716E+0
570E+0	428E+0
571E+0	673E+0
572E+0	865E+0
573E+0	638E+0
574E+0	907E+0
575E+0	1.088E+3
576E+0	958E+0
577E+0	905E+0
578E+0	985E+0
579E+0	902E+0
580E+0	1.241E+3
581E+0	1.017E+3
582E+0	643E+0
583E+0	846E+0
584E+0	1.036E+3
585E+0	786E+0
586E+0	854E+0
587E+0	1.089E+3
588E+0	831E+0
589E+0	852E+0
590E+0	827E+0
591E+0	676E+0
592E+0	1.106E+3
593E+0	704E+0
594E+0	634E+0
595E+0	723E+0
596E+0	848E+0
597E+0	838E+0
598E+0	869E+0
599E+0	911E+0
600E+0	748E+0
601E+0	722E+0
602E+0	1.198E+3
603E+0	917E+0
604E+0	966E+0
605E+0	869E+0
606E+0	1.152E+3
607E+0	1.451E+3
608E+0	847E+0
609E+0	1.105E+3
610E+0	1.163E+3
611E+0	1.119E+3
612E+0	939E+0
613E+0	1.229E+3
614E+0	1.232E+3
615E+0	1.079E+3
616E+0	1.183E+3
617E+0	1.488E+3
618E+0	1.033E+3
619E+0	1.468E+3
620E+0	1.681E+3
621E+0	1.442E+3
622E+0	1.305E+3
623E+0	1.153E+3
624E+0	1.428E+3
625E+0	1.58E+3
626E+0	1.387E+3
627E+0	1.54E+3
628E+0	1.497E+3
629E+0	1.506E+3
630E+0	1.518E+3
631E+0	1.408E+3
632E+0	1.152E+3
633E+0	921E+0
634E+0	1.334E+3
635E+0	1.241E+3
636E+0	1.147E+3
637E+0	1.115E+3
638E+0	1.194E+3
639E+0	1.042E+3
640E+0	1.07E+3
641E+0	1.075E+3
642E+0	1.067E+3
643E+0	1.143E+3
644E+0	974E+0
645E+0	1.312E+3
