#2020-11-03
#10:13
#Balayage par: dphy-morrislab
#ScanTask Size: 61

#Instrument: Monospec50@Monospec50.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR400@SR400.lvclass Function:Read_Count (Arb); Parameters:*BeforeWait(ms):0*AfterWait(ms):0; NbPeriod:2; Dwell(s)1.000000E-2; T Preset(s)1.000000E+0; Mode:A,B for T Preset

#Monospec50.Position(nm)       	SR400.Compte moy(ph)          
605E+0	1.262E+3
605.5E+0	1.373E+3
606E+0	1.16E+3
606.5E+0	904.5E+0
607E+0	900.5E+0
607.5E+0	967.5E+0
608E+0	1.204E+3
608.5E+0	1.02E+3
609E+0	1.2115E+3
609.5E+0	977E+0
610E+0	1.0165E+3
610.5E+0	1.125E+3
611E+0	1.434E+3
611.5E+0	1.3015E+3
612E+0	1.153E+3
612.5E+0	1.1075E+3
613E+0	1.156E+3
613.5E+0	1.166E+3
614E+0	1.351E+3
614.5E+0	1.062E+3
615E+0	1.278E+3
615.5E+0	1.228E+3
616E+0	1.1875E+3
616.5E+0	972E+0
617E+0	1.135E+3
617.5E+0	1.4485E+3
618E+0	1.1255E+3
618.5E+0	1.435E+3
619E+0	1.4875E+3
619.5E+0	1.531E+3
620E+0	1.568E+3
620.5E+0	1.347E+3
621E+0	1.5305E+3
621.5E+0	1.2685E+3
622E+0	1.2865E+3
622.5E+0	1.5035E+3
623E+0	1.318E+3
623.5E+0	1.1095E+3
624E+0	1.416E+3
624.5E+0	1.183E+3
625E+0	1.5655E+3
625.5E+0	1.174E+3
626E+0	1.3645E+3
626.5E+0	1.324E+3
627E+0	1.24E+3
627.5E+0	1.6375E+3
628E+0	1.315E+3
628.5E+0	1.3425E+3
629E+0	1.36E+3
629.5E+0	1.188E+3
630E+0	1.0535E+3
630.5E+0	1.2655E+3
631E+0	1.2675E+3
631.5E+0	1.289E+3
632E+0	1.3385E+3
632.5E+0	1.0745E+3
633E+0	1.3775E+3
633.5E+0	1.2415E+3
634E+0	1.0265E+3
634.5E+0	1.136E+3
635E+0	1.3735E+3
