#2021-02-10
#16:20
#Balayage par: lalg1702
#ScanTask Size: 101


#Ind Point(Point)              	Temps Abs(ms)                 	Random Number(Arb)            	Crb 1 Dat(Arb)                
0E+0	3.695836815064E+9	3.695836815064E+9	416.2394926868E-3	0E+0
1E+0	3.695836815066E+9	3.695836815066E+9	312.4647605408E-3	49.5213842439E-3
2E+0	3.695836815072E+9	3.695836815072E+9	232.8747960818E-3	98.54796718603E-3
3E+0	3.695836815114E+9	3.695836815114E+9	544.0600942385E-3	146.5898914157E-3
4E+0	3.695836815123E+9	3.695836815123E+9	161.260809609E-3	193.1671379064E-3
5E+0	3.695836815137E+9	3.695836815137E+9	982.6091933995E-3	237.8143222078E-3
6E+0	3.695836815142E+9	3.695836815142E+9	191.372102443E-3	280.0853444127E-3
7E+0	3.695836815146E+9	3.695836815146E+9	228.7027799E-3	319.5578464401E-3
8E+0	3.695836815158E+9	3.695836815158E+9	52.32095718219E-3	355.8374320976E-3
9E+0	3.695836815165E+9	3.695836815165E+9	742.4916025447E-3	388.5616077578E-3
10E+0	3.695836815182E+9	3.695836815182E+9	246.7975939372E-3	417.4034042747E-3
11E+0	3.695836815186E+9	3.695836815186E+9	637.5564882949E-3	442.0746439513E-3
12E+0	3.695836815189E+9	3.695836815189E+9	200.3306034257E-3	462.3288199161E-3
13E+0	3.695836815201E+9	3.695836815201E+9	880.9231094704E-3	477.9635591377E-3
14E+0	3.695836815206E+9	3.695836815207E+9	456.0957189008E-3	488.8226444703E-3
15E+0	3.695836815209E+9	3.695836815209E+9	670.4473062616E-3	494.7975755225E-3
16E+0	3.695836815293E+9	3.695836815293E+9	95.09104904869E-3	495.8286527585E-3
17E+0	3.695836815298E+9	3.695836815298E+9	641.4411670346E-3	491.9055739953E-3
18E+0	3.695836815319E+9	3.695836815319E+9	831.5141230007E-3	483.0675373391E-3
19E+0	3.695836815325E+9	3.695836815325E+9	113.5759273502E-3	469.4028495307E-3
20E+0	3.695836815335E+9	3.695836815335E+9	675.3725333786E-3	451.0480436137E-3
21E+0	3.695836815342E+9	3.695836815342E+9	234.1792604603E-3	428.1865147416E-3
22E+0	3.695836815351E+9	3.695836815351E+9	284.3758500513E-3	401.0466877538E-3
23E+0	3.695836815357E+9	3.695836815357E+9	893.519155881E-3	369.8997348305E-3
24E+0	3.69583681536E+9	3.69583681536E+9	26.4805086544E-3	335.0568660293E-3
25E+0	3.695836815372E+9	3.695836815372E+9	922.3992244738E-3	296.8662197778E-3
26E+0	3.695836815375E+9	3.695836815375E+9	787.7929783406E-3	255.7093843892E-3
27E+0	3.695836815377E+9	3.695836815377E+9	35.52095341101E-3	211.997585358E-3
28E+0	3.69583681539E+9	3.695836815391E+9	464.9410136194E-3	166.1675765311E-3
29E+0	3.695836815399E+9	3.695836815399E+9	949.0872066754E-3	118.6772762072E-3
30E+0	3.695836815414E+9	3.695836815414E+9	514.0334771596E-3	70.00119176886E-3
31E+0	3.69583681542E+9	3.69583681542E+9	536.967277259E-3	20.62567856171E-3
32E+0	3.695836815431E+9	3.695836815431E+9	416.3949664541E-3	-28.95591960768E-3
