#2021-02-11
#13:31
#Balayage par: lalg1702
#ScanTask Size: 101


#Ind Point(Point)              	Temps Abs(ms)                 	Random Number(Arb)            	Crb 1 Dat(Arb)                
0E+0	3.695913075274E+9	3.695913075274E+9	898.8021379989E-3	0E+0
1E+0	3.695913075282E+9	3.695913075282E+9	881.4438690766E-3	49.5213842439E-3
2E+0	3.695913075338E+9	3.695913075338E+9	833.7101513937E-3	98.54796718603E-3
3E+0	3.695913075346E+9	3.695913075347E+9	316.304699882E-3	146.5898914157E-3
4E+0	3.69591307538E+9	3.69591307538E+9	145.5482371574E-3	193.1671379064E-3
5E+0	3.695913075414E+9	3.695913075414E+9	890.7373315659E-3	237.8143222078E-3
6E+0	3.695913075448E+9	3.695913075448E+9	317.3890188701E-3	280.0853444127E-3
7E+0	3.695913075472E+9	3.695913075472E+9	568.08329657E-3	319.5578464401E-3
8E+0	3.695913075496E+9	3.695913075497E+9	714.5404818708E-3	355.8374320976E-3
9E+0	3.695913075517E+9	3.695913075517E+9	946.236540807E-3	388.5616077578E-3
10E+0	3.695913075534E+9	3.695913075534E+9	705.3767317481E-3	417.4034042747E-3
11E+0	3.695913075562E+9	3.695913075562E+9	87.40409371178E-3	442.0746439513E-3
12E+0	3.695913075591E+9	3.695913075591E+9	334.1341863691E-3	462.3288199161E-3
13E+0	3.695913075597E+9	3.695913075597E+9	22.73883230923E-3	477.9635591377E-3
14E+0	3.695913075613E+9	3.695913075613E+9	710.6469559062E-3	488.8226444703E-3
15E+0	3.69591307563E+9	3.69591307563E+9	163.2533197723E-3	494.7975755225E-3
16E+0	3.695913075648E+9	3.695913075648E+9	447.7864589724E-3	495.8286527585E-3
17E+0	3.69591307567E+9	3.695913075671E+9	12.14581259096E-3	491.9055739953E-3
18E+0	3.695913075686E+9	3.695913075686E+9	636.042049999E-3	483.0675373391E-3
19E+0	3.695913075702E+9	3.695913075703E+9	40.91998510492E-3	469.4028495307E-3
20E+0	3.695913075731E+9	3.695913075731E+9	660.0296684091E-3	451.0480436137E-3
21E+0	3.695913075741E+9	3.695913075741E+9	703.9636340022E-3	428.1865147416E-3
22E+0	3.695913075767E+9	3.695913075767E+9	573.0960442721E-3	401.0466877538E-3
23E+0	3.695913075777E+9	3.695913075777E+9	643.6009214201E-3	369.8997348305E-3
24E+0	3.695913075808E+9	3.695913075808E+9	364.6335803998E-3	335.0568660293E-3
25E+0	3.695913075815E+9	3.695913075815E+9	242.2003327958E-3	296.8662197778E-3
26E+0	3.695913075843E+9	3.695913075843E+9	212.9680315138E-3	255.7093843892E-3
27E+0	3.695913075851E+9	3.695913075851E+9	442.3488794106E-3	211.997585358E-3
28E+0	3.695913075895E+9	3.695913075895E+9	295.3067866316E-3	166.1675765311E-3
29E+0	3.695913075931E+9	3.695913075931E+9	440.2720156484E-3	118.6772762072E-3
30E+0	3.695913075937E+9	3.695913075937E+9	48.61553376347E-3	70.00119176886E-3
31E+0	3.695913075978E+9	3.695913075979E+9	143.4413470303E-3	20.62567856171E-3
32E+0	3.695913076004E+9	3.695913076004E+9	622.6807132833E-3	-28.95591960768E-3
33E+0	3.695913076013E+9	3.695913076013E+9	86.80042351344E-3	-78.24819979991E-3
34E+0	3.695913076045E+9	3.695913076045E+9	203.8920115442E-3	-126.7586498451E-3
35E+0	3.695913076069E+9	3.695913076069E+9	763.4956741503E-3	-174.002569362E-3
36E+0	3.695913076075E+9	3.695913076075E+9	447.8283044755E-3	-219.5079127233E-3
37E+0	3.6959130761E+9	3.6959130761E+9	581.793678642E-3	-262.8200055804E-3
38E+0	3.695913076108E+9	3.695913076108E+9	976.2104206616E-3	-303.5060878185E-3
39E+0	3.695913076149E+9	3.69591307615E+9	126.3778309597E-3	-341.1596375529E-3
40E+0	3.695913076157E+9	3.695913076158E+9	366.2629297867E-3	-375.4044329612E-3
41E+0	3.695913076183E+9	3.695913076183E+9	928.5204904356E-3	-405.8983113676E-3
42E+0	3.695913076211E+9	3.695913076211E+9	224.1964054977E-3	-432.336588019E-3
43E+0	3.695913076217E+9	3.695913076217E+9	637.7449699621E-3	-454.4551003943E-3
44E+0	3.695913076251E+9	3.695913076251E+9	799.0839383739E-3	-472.0328476294E-3
45E+0	3.695913076258E+9	3.695913076258E+9	661.150194174E-3	-484.8941986843E-3
46E+0	3.695913076286E+9	3.695913076286E+9	288.4166612276E-3	-492.9106471906E-3
47E+0	3.695913076296E+9	3.695913076296E+9	195.6407383478E-3	-496.0020954448E-3
48E+0	3.695913076314E+9	3.695913076314E+9	294.2201393727E-3	-494.1376547178E-3
49E+0	3.695913076335E+9	3.695913076335E+9	780.8863775505E-3	-487.3359538851E-3
50E+0	3.695913076345E+9	3.695913076345E+9	533.0140238319E-3	-475.664953293E-3
51E+0	3.695913076372E+9	3.695913076372E+9	987.0516216639E-3	-459.2412657215E-3
52E+0	3.695913076379E+9	3.695913076379E+9	424.4911531071E-3	-438.228991228E-3
53E+0	3.695913076404E+9	3.695913076404E+9	61.32647525898E-3	-412.8380775133E-3
54E+0	3.695913076415E+9	3.695913076415E+9	837.9335103928E-3	-383.3222221942E-3
55E+0	3.695913076445E+9	3.695913076445E+9	924.0099047613E-3	-349.9763379404E-3
56E+0	3.695913076454E+9	3.695913076454E+9	643.0363580738E-3	-313.1336058048E-3
57E+0	3.695913076473E+9	3.695913076473E+9	950.0905073875E-3	-273.1621461881E-3
58E+0	3.695913076479E+9	3.695913076479E+9	445.230212671E-3	-230.4613407021E-3
59E+0	3.695913076504E+9	3.695913076504E+9	75.43359693552E-3	-185.4578416802E-3
60E+0	3.695913076511E+9	3.695913076511E+9	753.2768862205E-3	-138.6013092085E-3
61E+0	3.695913076537E+9	3.695913076537E+9	117.6155489287E-3	-90.35991827067E-3
62E+0	3.695913076542E+9	3.695913076542E+9	383.785042878E-3	-41.21568089849E-3
63E+0	3.695913076557E+9	3.695913076557E+9	972.7218945446E-3	8.340369933143E-3
64E+0	3.695913076565E+9	3.695913076565E+9	64.06595766733E-3	57.81308654536E-3
65E+0	3.695913076592E+9	3.695913076592E+9	321.5945786754E-3	106.7081539073E-3
66E+0	3.695913076598E+9	3.695913076599E+9	365.6789284069E-3	154.5370286684E-3
67E+0	3.695913076616E+9	3.695913076616E+9	24.63468366821E-3	200.8218205222E-3
68E+0	3.695913076624E+9	3.695913076624E+9	307.7949528856E-3	245.1000671282E-3
69E+0	3.695913076657E+9	3.695913076657E+9	164.2816233033E-3	286.9293548828E-3
70E+0	3.695913076679E+9	3.695913076679E+9	291.3441149217E-3	325.8917393696E-3
71E+0	3.695913076708E+9	3.695913076708E+9	423.1976050532E-3	361.5979213221E-3
72E+0	3.695913076714E+9	3.695913076714E+9	499.703830266E-3	393.6911363732E-3
73E+0	3.69591307674E+9	3.69591307674E+9	836.1275385977E-3	421.8507197266E-3
74E+0	3.695913076746E+9	3.695913076747E+9	867.1987446051E-3	445.7953101338E-3
75E+0	3.695913076768E+9	3.695913076768E+9	232.4982436034E-3	465.2856611625E-3
76E+0	3.695913076776E+9	3.695913076776E+9	1.414899814376E-3	480.1270316678E-3
77E+0	3.6959130768E+9	3.6959130768E+9	925.8933620888E-3	490.1711315816E-3
78E+0	3.695913076809E+9	3.695913076809E+9	383.4000463301E-3	495.3176035777E-3
79E+0	3.695913076826E+9	3.695913076826E+9	22.3824825686E-3	495.5150258091E-3
80E+0	3.695913076832E+9	3.695913076832E+9	709.5280862621E-3	490.7614256981E-3
81E+0	3.695913076858E+9	3.695913076858E+9	119.4245320014E-3	481.1042996456E-3
82E+0	3.695913076865E+9	3.695913076865E+9	350.1441463949E-3	466.6401384631E-3
83E+0	3.695913076896E+9	3.695913076896E+9	277.5846462172E-3	447.5134632677E-3
84E+0	3.695913076919E+9	3.695913076919E+9	493.1016140371E-3	423.9153814756E-3
85E+0	3.695913076926E+9	3.695913076926E+9	418.5328462048E-3	396.0816773197E-3
