#2019-05-31
#12:29
#Balayage par: lalg1702
#ScanTask Size: 11,1

#Sweep Count: 1

#Tools.Indice de points(Points)	Tools.Time(ms)                	Tools.SweepNumber(Sweep)      	Tools.Random Number(Arb)      	Tools.Temps Abs(ms)           	Tools.Crb 1 Dat(Arb)          	Calc.Avg(Tools.Crb 1 Dat(Arb))
0E+0	3.642164957482E+9	0E+0	3.642164957483E+9	0E+0
1E+0	3.642164971453E+9	0E+0	3.642164971453E+9	93.76145385975E-3
2E+0	3.64216498534E+9	0E+0	3.64216498534E+9	186.5860742659E-3
3E+0	3.642164999255E+9	0E+0	3.642164999256E+9	277.5463882952E-3
4E+0	3.642165013197E+9	0E+0	3.642165013197E+9	365.7335505573E-3
5E+0	3.642165027121E+9	0E+0	3.642165027122E+9	450.2664240777E-3
6E+0	3.64216504103E+9	0E+0	3.64216504103E+9	530.3003843269E-3
7E+0	3.642165070123E+9	0E+0	3.642165070124E+9	605.03575843E-3
8E+0	3.642165099359E+9	0E+0	3.642165099359E+9	673.725815233E-3
9E+0	3.642165128148E+9	0E+0	3.642165128148E+9	735.6842263944E-3
10E+0	3.642165157327E+9	0E+0	3.642165157327E+9	790.2919239506E-3
