#2022-11-11
#15:24:22
#Balayage par: iq-qfl
#Description Keyword: 
#Experiment name: LSCI332_Temp_Control Loop1.xml
##Instrument: MultiHarp150@MultiHarp150.lvclass; Function:ReadHistogram (Ph); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; Histogram Lenght (bins): 8192; Resolution (ns): 0.005000; StopOnOverload: Off; Overload Level (Cnts): 4294967295; Sync Level (mV): -150; Sync Edge: Falling; Sync Divider: 0; Sync Dead Time: 1000; Use Dead Time: Off; Sync Offset (ps): 0; Mode: HIST; Ref Source: INTERNAL; Histogram Offset (ns): 0; Acqu. Time (ms): 1000; Ch.1 Edge: Falling; Ch.1 Level (mv): -150; Ch.1 Offset (ps): 0; Ch.1 Use Dead Time: Off; Ch.1 Dead Time (ps): 800;Ch.2 Edge: Falling; Ch.2 Level (mv): -150; Ch.2 Offset (ps): 0; Ch.2 Use Dead Time: Off; Ch.2 Dead Time (ps): 800;
#MultiHarp150.Time(ns)         	MultiHarp150.Counts Ch1(ph)   	MultiHarp150.Counts Ch2(ph)   	MultiHarp150.Counts Chs Sum(ph)
0E+0	0E+0	0E+0
5E-3	0E+0	0E+0
10E-3	0E+0	0E+0
15E-3	0E+0	0E+0
20E-3	0E+0	0E+0
25E-3	0E+0	0E+0
30E-3	0E+0	0E+0
35E-3	0E+0	0E+0
40E-3	0E+0	0E+0
45E-3	0E+0	0E+0
50E-3	0E+0	0E+0
55E-3	0E+0	0E+0
60E-3	0E+0	0E+0
65E-3	0E+0	0E+0
70E-3	0E+0	0E+0
75E-3	0E+0	0E+0
80E-3	0E+0	0E+0
85E-3	0E+0	0E+0
90E-3	0E+0	0E+0
95E-3	0E+0	0E+0
100E-3	0E+0	0E+0
105E-3	0E+0	0E+0
110E-3	0E+0	0E+0
115E-3	0E+0	0E+0
120E-3	0E+0	0E+0
125E-3	0E+0	0E+0
130E-3	0E+0	0E+0
135E-3	0E+0	0E+0
140E-3	0E+0	0E+0
145E-3	0E+0	0E+0
150E-3	0E+0	0E+0
155E-3	0E+0	0E+0
160E-3	0E+0	0E+0
165E-3	0E+0	0E+0
170E-3	0E+0	0E+0
175E-3	0E+0	0E+0
180E-3	0E+0	0E+0
185E-3	0E+0	0E+0
190E-3	0E+0	0E+0
195E-3	0E+0	0E+0
